#{"t_start": 1781113351.3230424, "env_id": "None"}
r,l,t
186.594901,69,86.738519
210.283011,74,86.999536
126.651889,55,87.196497
144.498544,59,87.403625
127.882809,56,87.602481
128.37646,55,87.798774
174.079963,65,88.029282
195.855567,71,88.277967
110.259879,53,88.466383
86.11654,46,88.623681
98.460143,48,88.814302
118.35434,52,88.997373
124.780449,54,89.185807
127.7281,56,89.386713
168.725163,66,89.617794
113.913287,52,89.809437
106.294048,50,89.983993
278.818622,90,90.667972
95.052957,48,90.89256
105.852505,50,91.081019
141.49373,59,91.296239
73.7622,43,91.449374
114.33728,51,91.631189
101.047415,48,91.808033
131.131841,56,92.007633
109.85701,51,92.188917
176.45566,67,92.422256
112.952529,52,92.603449
220.549356,77,92.875315
200.804904,72,93.129334
267.677533,88,93.440817
153.63333,61,93.653966
124.246474,54,93.8553
123.837594,54,94.052424
132.577002,57,94.255371
109.032828,52,94.43335
137.190722,56,94.627428
96.557555,47,94.805434
170.059862,65,95.030415
168.592345,64,95.252243
107.870926,50,95.428252
181.159328,67,95.660689
83.517181,45,95.822165
231.8939,80,96.107735
150.171145,60,96.320654
146.140468,60,96.535453
106.979909,52,96.714354
173.334986,66,96.949617
166.649211,65,97.183018
104.642979,50,97.358988
106.790956,50,97.537197
156.366591,63,97.7572
150.505808,60,98.319494
126.048386,54,98.578908
119.372265,54,98.781698
112.394084,51,98.96784
102.672147,50,99.152736
112.512254,51,99.332224
98.058307,48,99.50456
130.323569,55,99.698377
96.010288,47,99.865633
107.022253,50,100.068898
76.28573,44,100.219248
121.22442,54,100.408997
144.630031,58,100.616655
139.434994,58,100.832101
116.039965,53,101.02446
78.053354,43,101.177539
127.233119,55,101.371526
125.636721,55,101.559522
107.321329,51,101.74059
109.135179,52,101.93099
154.795583,61,102.14603
158.098056,62,102.365431
163.656318,63,102.586809
97.242891,49,102.758647
119.155805,53,102.947345
100.795856,49,103.122811
123.207982,54,103.313753
118.040878,53,103.499343
165.264128,63,103.718636
157.0695,61,103.941459
99.361001,49,104.112333
117.648607,52,104.298921
125.655945,53,104.488087
158.751745,62,104.704088
118.579256,53,104.8959
102.916137,50,105.086013
131.631578,57,105.289459
162.7065,63,105.515021
138.958447,58,106.152719
102.609032,49,106.384212
125.530917,55,106.579638
103.644022,49,106.759149
286.151597,91,107.092657
136.144147,56,107.295816
166.373388,66,107.530198
127.918255,54,107.717183
101.734342,49,107.889547
141.433941,58,108.095964
106.92162,50,108.271092
120.82674,54,108.463693
117.314039,52,108.650862
99.464318,49,108.825341
165.755903,64,109.057331
114.957525,52,109.246437
115.353478,53,109.436471
119.681311,53,109.620414
114.668206,52,109.813067
130.075805,56,110.016874
131.235297,56,110.213076
96.381329,48,110.384937
130.005424,55,110.581152
136.249321,57,110.782711
139.213472,57,110.993747
98.342847,48,111.164844
104.355571,49,111.337147
135.24166,57,111.539997
155.588183,61,111.75738
144.721103,59,111.96966
195.798243,71,112.224024
138.853572,59,112.429333
105.263179,51,112.609707
144.157217,59,112.820088
121.748713,54,113.016571
115.361059,52,113.199914
122.514357,53,113.391574
182.89177,68,114.000726
138.308404,58,114.229652
112.797649,52,114.419944
112.969873,51,114.605074
125.224406,54,114.800262
135.018591,56,115.004796
136.864914,58,115.215296
122.469733,53,115.402464
124.282761,55,115.592895
128.132099,56,115.796823
162.144483,62,116.017943
137.25055,58,116.224485
139.682072,58,116.434985
150.784216,61,116.64883
198.68699,70,116.899208
241.629162,82,117.193941
191.840132,70,117.441016
139.370755,59,117.650736
113.696526,52,117.836252
157.127009,63,118.065377
129.366485,56,118.265631
150.138704,61,118.482105
182.934767,68,118.721195
162.548088,62,118.947789
124.354862,54,119.149466
141.503125,59,119.359389
175.949004,66,119.594168
133.027772,55,119.79229
155.068578,61,120.011119
118.913445,53,120.199294
91.760249,46,120.362009
164.141536,62,120.582825
160.914393,63,120.808658
128.8886,55,121.006249
119.958283,53,121.196455
154.579977,61,121.873487
113.091859,52,122.073412
106.657324,50,122.256288
110.81591,50,122.441193
86.633429,45,122.605604
207.650888,73,122.862373
152.337682,60,123.106885
140.257283,58,123.319944
145.190958,59,123.538467
165.535006,62,123.763425
134.286262,56,123.96261
122.370401,54,124.162933
186.243723,68,124.407837
162.50563,63,124.628811
145.80195,59,124.84315
106.725768,49,125.021976
153.197077,61,125.238633
181.368602,68,125.483215
265.519603,88,125.795084
117.55912,53,125.987086
117.012784,53,126.179892
146.139099,59,126.391355
180.942756,68,126.634318
193.243219,70,126.883168
121.071927,53,127.075356
174.860918,65,127.311908
131.911328,56,127.506428
173.519662,65,127.739302
176.211187,66,127.97391
126.103198,54,128.176522
128.981404,56,128.373724
229.178405,80,128.657651
149.926299,60,128.871948
138.053153,57,129.079246
100.904145,49,129.684035
122.01558,54,129.889391
98.851928,48,130.069809
132.847381,57,130.277861
177.770907,66,130.516115
146.193646,58,130.726522
115.500245,52,130.915707
173.404568,67,131.158697
244.477358,83,131.455593
136.933057,58,131.659577
127.230041,55,131.856304
98.936826,48,132.030802
115.800828,51,132.215546
211.893739,74,132.476745
127.015662,54,132.670375
120.641327,53,132.854331
115.055623,53,133.044907
205.828932,73,133.314654
112.170481,51,133.493417
154.847424,61,133.708652
125.770127,55,133.905823
202.178587,72,134.162734
147.780728,59,134.375232
124.087083,55,134.576657
151.827062,61,134.794964
100.655148,49,134.968296
113.964263,51,135.158121
127.492242,55,135.362599
190.012893,69,135.617599
133.182646,56,135.815596
151.848862,60,136.028031
141.435643,59,136.24311
71.542154,42,136.392061
166.161507,64,136.616674
105.500266,49,136.791451
104.488424,49,137.373297
134.827754,57,137.635134
101.215753,48,137.815041
107.016328,50,138.001624
135.454691,56,138.209008
141.88668,58,138.417542
129.550592,56,138.621468
161.542054,63,138.84815
126.283085,54,139.040581
147.717709,58,139.252956
190.551639,70,139.496441
129.965777,56,139.700184
145.313102,59,139.915828
129.128722,55,140.115685
118.23375,54,140.311754
201.06301,72,140.565419
128.781491,55,140.758919
104.877202,50,140.940267
162.526304,63,141.170107
174.731217,66,141.40993
150.301068,60,141.62852
219.426181,75,141.894581
264.178032,87,142.206668
102.98417,49,142.382589
157.739754,62,142.606834
127.739585,55,142.805158
128.96656,54,142.996843
111.827432,51,143.181427
119.669524,52,143.369768
100.977194,48,143.542182
148.11944,59,143.75948
109.755899,51,143.941736
186.993678,70,144.196069
102.60625,50,144.369758
128.328234,57,144.572078
145.832252,59,145.162536
160.100948,63,145.45746
160.075243,61,145.685246
143.785087,60,145.911148
129.412528,55,146.104934
177.920166,67,146.354753
115.090633,53,146.549236
125.751619,55,146.750958
188.219643,70,147.005699
179.765366,66,147.24224
140.794006,57,147.442207
123.536524,54,147.670716
136.628927,57,147.874798
130.076251,55,148.067932
173.181767,65,148.307058
170.463956,65,148.542506
105.776309,50,148.731931
113.157798,52,148.926915
164.597208,64,149.155216
146.571388,60,149.376875
102.933563,49,149.551722
160.363049,63,149.778913
126.715203,54,149.971978
192.37768,69,150.219072
90.168591,46,150.379133
203.222178,72,150.640709
116.575211,52,150.833741
146.141351,59,151.044337
107.752273,50,151.231021
94.353653,47,151.401382
132.631059,57,151.602055
136.062486,57,151.813388
156.142466,61,152.027336
375.302128,113,152.436739
106.169377,51,152.62316
114.360655,51,153.196885
91.410558,47,153.384471
168.538197,64,153.619543
95.340821,49,153.799689
166.692932,64,154.038677
125.130663,54,154.238918
150.403643,61,154.458517
112.696532,52,154.647068
99.328077,49,154.83106
365.16122,110,155.232216
119.29875,54,155.420618
123.54155,53,155.610885
181.221273,68,155.860486
121.423457,54,156.057445
139.098978,58,156.270692
120.731234,53,156.467329
152.30729,61,156.683995
271.426643,88,156.996631
206.359683,73,157.260704
130.75615,56,157.461967
164.071717,63,157.690207
123.002366,53,157.887366
234.405294,79,158.17241
151.347688,60,158.386145
160.435465,62,158.60587
349.019545,106,158.989378
126.508088,55,159.188416
142.327531,58,159.401693
88.793971,44,159.555689
104.674822,51,159.738338
121.748017,54,159.935207
135.911516,57,160.141292
345.055266,104,160.515494
125.203115,54,161.139253
191.841746,70,161.407939
147.514584,59,161.62424
124.519126,54,161.823271
107.414083,49,162.006171
163.764869,63,162.233524
109.167755,50,162.420139
98.594118,49,162.596408
119.161885,54,162.787648
132.243116,57,162.992144
123.907121,54,163.185933
95.21548,48,163.363597
121.253618,54,163.562126
139.533798,58,163.774161
114.180539,52,163.967782
139.817723,59,164.181058
105.984636,49,164.356754
132.902122,57,164.562382
261.034176,86,164.87421
88.079674,46,165.042233
137.516272,57,165.246625
169.893354,63,165.48735
92.548339,47,165.653609
112.317004,51,165.840467
137.320467,57,166.052984
108.912604,51,166.24067
142.389624,59,166.455559
135.575004,58,166.662654
161.214618,63,166.886888
107.859148,50,167.061752
136.224378,57,167.268364
141.187976,58,167.48143
219.398119,76,167.753265
153.504379,60,167.969771
132.698764,56,168.167045
136.721895,56,168.371044
149.592227,60,169.004285
161.155258,62,169.240227
286.372846,93,169.58245
139.07954,58,169.799687
130.843637,57,170.009854
127.830094,57,170.220021
162.856201,64,170.455346
189.283744,69,170.706218
184.485303,68,170.953623
124.983743,55,171.151412
140.471356,59,171.364485
121.393184,54,171.563435
145.564418,58,171.774496
125.155253,54,171.965875
104.080329,51,172.157855
104.107446,50,172.337559
139.69391,58,172.550457
155.580783,60,172.768647
123.363497,53,172.963199
119.822019,55,173.161892
163.31476,64,173.390369
115.627375,52,173.577238
138.853938,57,173.78442
90.69719,46,173.952727
128.599923,55,174.152597
134.810961,56,174.357636
189.305286,70,174.612351
148.01929,60,174.830756
169.886225,65,175.068321
100.779363,50,175.253639
99.752599,48,175.428908
175.590099,66,175.663423
126.487996,55,175.858954
97.535341,49,176.039304
129.197261,55,176.237107
115.176216,52,176.861599
139.486754,58,177.085617
157.921057,60,177.304848
99.778797,47,177.477624
143.660002,58,177.691315
123.590612,55,177.895096
143.135236,58,178.103907
136.386148,57,178.310529
135.130634,57,178.523585
104.610097,50,178.704433
143.005443,58,178.915526
210.482082,73,179.175454
128.370778,56,179.378358
114.12249,53,179.574926
115.081552,52,179.76167
112.394782,52,179.950235
172.025874,66,180.19161
168.671925,65,180.430318
175.824712,66,180.668962
203.093771,73,180.930384
207.619067,74,181.198992
120.057582,53,181.387279
89.513946,46,181.55783
170.148053,65,181.78807
111.726313,51,181.973171
129.728032,56,182.176455
128.336913,55,182.375909
114.674172,53,182.57509
135.241225,56,182.775982
206.294342,73,183.042446
185.924701,68,183.284933
203.150393,74,183.557858
97.868618,49,183.736896
111.389925,52,183.924123
165.873188,64,184.158995
149.569906,61,184.816692
94.005091,47,184.992415
147.975649,61,185.225014
147.680161,59,185.507882
147.598262,59,185.733763
160.128291,62,185.966705
154.522733,61,186.190461
142.12147,58,186.402841
89.324167,45,186.574206
133.105412,56,186.777565
140.523911,58,186.986905
177.649238,67,187.240195
115.874233,51,187.421289
302.964756,96,187.775259
103.388595,50,187.953495
133.956987,56,188.157734
101.827557,49,188.334117
361.644825,110,188.751771
144.971003,59,188.973817
116.754116,52,189.163658
129.987157,55,189.368225
153.535186,61,189.594297
105.59736,51,189.796575
79.484588,45,189.960719
200.889156,72,190.227668
139.995973,58,190.439693
162.186323,62,190.669799
89.493944,47,190.841517
108.432227,51,191.022466
223.298052,77,191.305326
115.280812,53,191.503017
120.841875,54,191.698694
158.943562,62,191.924426
164.785569,64,192.159618
124.278429,54,192.800134
248.269093,84,193.131283
108.504365,51,193.321574
156.459388,62,193.553754
189.931568,70,193.813871
133.776239,56,194.019795
552.492083,155,194.596429
117.972019,53,194.797231
118.040697,52,194.986969
136.971081,57,195.194866
140.811463,58,195.40765
177.108209,66,195.664438
126.10929,55,195.866138
98.642887,49,196.069958
185.630962,70,196.327467
137.000147,57,196.533557
131.978587,56,196.743143
135.793796,57,196.95452
89.74586,47,197.125566
135.50406,57,197.33068
164.849626,65,197.573699
158.725057,61,197.794032
80.370599,44,197.95416
154.475521,61,198.172488
105.728615,51,198.358284
191.258372,70,198.615923
111.28761,51,198.798964
108.169485,50,198.97776
161.138578,62,199.203002
272.913582,89,199.527277
183.459824,69,199.785073
225.691472,78,200.063355
391.664277,116,200.961475
175.620106,67,201.214759
129.816272,55,201.414885
76.730477,44,201.577819
117.294868,53,201.772762
125.642301,54,201.966507
201.57976,72,202.233053
171.027739,66,202.471853
192.410272,71,202.742447
123.97397,56,202.948183
166.302714,64,203.180166
211.320328,76,203.456985
162.699786,63,203.692046
96.423297,48,203.866298
123.618874,54,204.06351
108.041847,50,204.245701
118.791249,52,204.433838
92.718051,47,204.606595
111.257831,51,204.799052
244.132663,83,205.098385
120.38299,53,205.294289
225.909883,79,205.579958
113.976053,52,205.774267
186.297864,68,206.023283
174.667601,66,206.263419
182.955566,68,206.511724
167.614415,65,206.750065
86.621195,47,206.92347
164.916972,64,207.157722
92.202675,47,207.322639
117.856112,53,207.514993
138.534842,57,207.726262
184.552463,68,207.970382
161.529639,62,208.195969
168.588373,65,208.912188
120.36169,54,209.124007
124.900665,54,209.328911
126.740785,54,209.525997
101.038748,49,209.711441
112.406982,51,209.897351
195.909118,72,210.160726
122.86318,54,210.355946
158.183219,62,210.582159
161.072431,62,210.815379
109.322149,52,211.002486
145.200261,59,211.222298
140.431376,58,211.427159
163.794054,62,211.652409
180.972951,66,211.898685
116.569048,52,212.085761
100.852762,50,212.270902
112.377506,52,212.460055
194.452313,70,212.712682
144.298596,59,212.929042
107.66174,50,213.113096
136.764967,57,213.318995
128.766538,55,213.517212
181.388632,67,213.765106
154.206499,62,213.990817
91.188657,48,214.168576
104.493995,49,214.345976
110.062621,51,214.53421
98.750762,48,214.708623
202.719553,72,214.980411
158.500696,63,215.210154
142.297153,59,215.426565
129.670805,55,215.624415
200.552732,72,215.891234
150.452349,60,216.114336
131.925181,56,216.769634
128.841853,56,217.011899
96.335512,48,217.193691
201.79761,72,217.464666
223.030625,77,217.754561
83.42714,45,217.919294
126.692597,55,218.124358
139.406133,58,218.333509
182.191542,67,218.577341
144.401784,59,218.796608
180.090523,69,219.052531
189.770128,69,219.303192
138.628533,56,219.501067
117.035601,53,219.695102
126.902147,55,219.904861
259.065419,86,220.221748
184.652649,68,220.465179
119.328804,54,220.661493
158.655898,64,220.901733
120.958019,52,221.091581
141.841878,57,221.29649
161.405906,64,221.525313
158.780097,61,221.746507
117.00701,53,221.943275
77.54863,45,222.110024
117.976753,52,222.297471
116.385184,52,222.484207
108.979051,51,222.670882
130.599216,55,222.878336
173.059202,66,223.118643
140.462728,59,223.337435
115.706101,52,223.525352
121.765817,54,223.721452
122.011947,53,223.924037
125.264835,54,224.123717
132.916113,56,224.727164
115.78996,54,224.97484
167.833374,65,225.219707
106.317356,49,225.402238
95.695381,48,225.582788
115.034703,52,225.782245
119.760044,53,225.986872
264.714384,87,226.307812
109.709792,51,226.490549
123.561784,53,226.681369
126.074726,54,226.884385
169.221741,65,227.121353
123.830361,54,227.319239
117.102736,52,227.508976
100.372554,49,227.683182
135.317069,57,227.895476
132.019916,56,228.101268
154.977188,60,228.321192
152.250404,61,228.544055
136.805934,58,228.756056
162.047803,62,228.986769
136.27725,56,229.190089
101.48995,50,229.371629
201.770888,73,229.635739
252.690638,86,229.96103
132.266533,56,230.16561
194.743794,70,230.420612
218.34238,75,230.691458
145.833566,60,230.912411
202.973404,72,231.179162
185.486076,67,231.421848
142.723092,58,231.630724
195.003628,70,231.893409
125.02818,54,232.089779
107.479028,50,232.640539
202.138729,73,232.981188
126.234973,54,233.185026
172.39118,65,233.42801
141.512429,58,233.637545
155.526967,61,233.869422
111.040719,50,234.093795
140.904824,59,234.35203
114.352695,53,234.588668
207.849862,75,234.921115
116.956284,53,235.142527
125.036378,55,235.37593
157.608876,63,235.619632
126.110064,55,235.829928
151.609346,60,236.058472
109.451564,51,236.250408
92.358162,46,236.431499
162.944624,63,236.659787
138.62495,58,236.893791
121.542488,53,237.096544
206.961445,76,237.377502
186.065454,68,237.647438
134.900943,57,237.865496
141.822865,58,238.0904
121.451652,53,238.285937
155.868813,61,238.507497
132.428817,57,238.712928
130.03005,56,238.925355
113.647547,52,239.119853
162.676488,62,239.347276
97.093218,48,239.525036
201.493215,72,239.789753
178.8346,67,240.042063
160.270527,63,240.27349
138.154686,58,240.484542
129.421204,56,241.212812
87.710177,46,241.398044
94.5884,47,241.576843
184.83887,68,241.826309
119.141071,53,242.021418
138.056367,58,242.232916
158.308397,62,242.460479
141.748662,58,242.671672
115.745501,52,242.856938
96.659985,48,243.037129
141.631497,59,243.254444
178.962079,66,243.494143
176.305775,67,243.740454
168.155521,64,243.982243
125.021038,54,244.183716
142.668386,59,244.398523
133.480823,56,244.605199
173.408896,66,244.85054
171.718282,65,245.118563
160.572243,63,245.349998
120.713031,54,245.547541
205.024307,74,245.8159
366.068778,112,246.23112
158.463907,62,246.464153
119.748998,53,246.661975
124.717314,55,246.859963
119.77281,53,247.057774
130.188939,55,247.257637
102.068739,50,247.435631
133.380688,56,247.637927
144.123714,59,247.853474
122.385585,54,248.056694
114.447022,52,248.249728
180.914848,68,248.500055
143.439151,59,249.117326
203.355341,73,249.445452
126.313697,55,249.65371
142.132546,57,249.868999
208.669833,74,250.149736
151.482335,61,250.375675
151.977084,60,250.599273
223.014147,76,250.876909
128.718345,55,251.080055
149.887711,60,251.306248
184.504647,68,251.560835
141.901506,57,251.775131
173.729314,65,252.016953
86.484891,46,252.185194
162.81651,64,252.429412
131.928564,56,252.632498
127.615273,55,252.826322
125.317566,53,253.027116
193.939855,70,253.286906
132.287475,55,253.485484
110.428078,51,253.670547
133.733883,57,253.877662
161.20061,63,254.10769
125.070459,54,254.310414
215.863208,74,254.580863
283.758264,92,254.922168
166.393621,64,255.156313
78.629155,43,255.313617
129.452434,56,255.522434
144.252183,59,255.746842
149.399414,61,255.980064
137.053546,58,256.199718
154.813866,62,256.427259
345.626716,105,257.204325
153.09295,60,257.470659
123.247622,55,257.677068
124.704659,54,257.882403
125.044292,54,258.089251
106.030839,51,258.273273
180.664756,67,258.52019
158.84887,63,258.753649
118.695706,53,258.945347
140.292829,57,259.152284
142.805113,59,259.370799
95.697172,48,259.551055
160.119448,62,259.777261
114.39657,53,259.975596
193.665596,71,260.237413
156.247085,62,260.468512
196.122561,70,260.727188
120.844321,53,260.918892
70.251198,42,261.080602
168.177375,63,261.308114
147.008512,60,261.531547
133.224371,57,261.73982
88.116626,46,261.902814
221.143571,77,262.187818
113.565632,51,262.373432
93.951121,49,262.553242
129.577779,56,262.758196
137.75027,58,262.971256
95.124975,46,263.144267
138.772334,57,263.353979
122.800486,54,263.555345
259.893203,86,263.869109
172.085625,65,264.114435
195.939248,71,264.377288
139.843781,58,264.593558
128.026069,56,265.212517
154.542366,61,265.494244
79.083235,44,265.664584
98.134052,49,265.849573
182.515054,67,266.104989
153.922748,62,266.330773
94.960428,47,266.504045
153.706989,61,266.734142
111.385593,51,266.919695
143.491277,60,267.143397
161.702222,63,267.378444
