#{"t_start": 1781113351.4566233, "env_id": "None"}
r,l,t
149.89574,60,21.900795
98.380871,49,22.085802
123.253695,53,22.285362
139.795448,58,22.501693
157.955866,61,22.727253
122.952479,55,22.936717
145.946169,60,23.169256
157.680551,61,23.395437
112.222469,52,23.59031
135.806029,56,23.805693
149.50056,60,24.030226
151.962228,61,24.260517
136.010293,57,24.473841
174.529268,64,24.716606
167.469693,66,24.963728
165.163137,63,25.203837
125.598455,55,25.774704
109.296277,50,25.988568
182.343512,68,26.243496
137.660682,56,26.452936
128.746517,55,26.6564
145.769191,59,26.877792
174.623633,67,27.136841
111.894555,53,27.340394
148.062096,60,27.56618
172.824476,67,27.815981
116.208969,52,28.020138
109.448787,51,28.219162
168.809962,64,28.474185
131.248227,57,28.695307
172.491777,66,28.95381
111.83538,50,29.153132
190.04031,69,29.421388
160.980128,64,29.667968
96.73877,48,29.846899
150.353913,60,30.085449
79.973947,44,30.25442
103.965486,51,30.448506
162.026638,63,30.690975
109.251736,50,30.883219
128.437036,55,31.096844
120.212429,53,31.308857
91.419602,47,31.488308
108.14664,50,31.683012
83.414589,45,31.862916
127.180491,54,32.074716
143.890223,58,32.303721
138.979934,57,32.528556
174.392104,65,32.784293
108.000449,51,32.982244
235.620811,78,33.302295
230.930953,79,33.613464
176.748185,66,34.244332
94.78364,48,34.431824
191.899922,71,34.704008
144.966167,58,34.923728
141.370465,60,35.154573
173.405153,66,35.401893
150.109407,60,35.625904
103.252595,50,35.816431
142.875172,59,36.037705
121.940986,54,36.248915
104.860989,50,36.437782
184.41571,68,36.694973
166.820174,63,36.936898
146.617933,59,37.174162
194.250319,69,37.438302
212.236566,75,37.721216
150.452005,60,37.955505
123.652643,54,38.175731
124.631401,55,38.384229
115.679083,53,38.588762
134.47439,57,38.820417
105.721499,49,39.013739
84.140141,45,39.192763
278.675739,93,39.552638
105.27278,50,39.747024
97.773628,47,39.930316
123.911013,54,40.13203
211.378942,74,40.417661
56.105797,39,40.570254
186.651754,69,40.836088
139.160107,58,41.062965
109.198552,51,41.264164
121.789164,54,41.471539
117.330704,52,41.672463
134.488596,56,41.885515
147.758807,60,42.494522
154.821425,62,42.737425
150.011986,60,42.969925
108.614354,51,43.165092
107.991272,51,43.36823
176.889715,66,43.623794
97.210463,47,43.800505
100.827233,49,43.986417
99.93959,49,44.17383
174.568119,66,44.434601
205.480127,73,44.722365
142.118188,58,44.94704
120.649482,53,45.158087
129.742754,56,45.379559
121.057582,54,45.595848
134.503364,57,45.819623
156.387349,61,46.046801
266.061917,88,46.392703
248.021892,84,46.726849
139.415237,58,46.95488
111.912968,52,47.158684
93.115044,47,47.350026
147.533744,59,47.581954
107.898667,50,47.781955
135.816083,57,48.006788
100.022139,49,48.200449
109.747149,51,48.406439
129.776988,56,48.623363
173.359101,65,48.876532
112.922426,52,49.077675
160.101313,62,49.328153
139.350094,58,49.557241
136.152016,57,49.78144
139.939557,57,50.001642
93.403782,48,50.186362
115.486518,52,50.755308
126.850497,56,51.002819
126.020283,56,51.216498
142.444431,57,51.437234
89.980659,46,51.687956
154.801661,61,51.92459
120.401543,53,52.127136
154.730921,61,52.375076
97.704067,48,52.564998
97.818522,48,52.752845
140.06223,58,52.970431
110.385713,51,53.161371
120.213255,53,53.368006
141.471116,58,53.586545
138.171889,57,53.806357
149.588076,61,54.040761
196.086865,71,54.32001
115.84709,52,54.516986
128.007088,55,54.731206
144.954205,60,54.959704
129.526073,55,55.171075
234.172647,80,55.482694
134.490258,56,55.695174
128.704307,56,55.908986
101.888246,49,56.090528
115.411738,52,56.292006
121.464496,53,56.503647
163.043864,62,56.74895
119.8781,53,56.951052
130.65272,55,57.167845
127.862815,55,57.386694
152.985737,61,57.626305
148.004842,60,57.855633
159.333372,63,58.10719
99.303186,48,58.286869
127.360664,56,58.508529
128.655126,55,58.718508
106.863706,50,59.314184
161.977411,63,59.560902
115.596141,53,59.762059
98.764359,49,59.943
116.509923,53,60.134684
137.870971,58,60.352004
166.635793,65,60.602256
161.868419,62,60.833425
69.508678,43,60.995196
120.695444,54,61.203635
85.108653,45,61.372934
117.973805,53,61.5819
110.068673,51,61.777267
97.95493,47,61.957303
91.709987,48,62.137018
129.988177,56,62.347197
166.292805,63,62.591634
139.686883,58,62.813895
108.214332,50,63.005866
157.195491,63,63.259242
115.429431,53,63.464423
145.078686,59,63.698253
106.149497,50,63.886743
118.892487,53,64.093905
126.581098,55,64.310656
179.809896,67,64.575472
219.151521,76,64.869731
113.109558,52,65.069877
109.982124,53,65.274776
118.546152,53,65.484158
143.91643,58,65.702229
101.133702,49,65.897166
143.287432,58,66.119223
124.270452,54,66.321359
144.609483,59,66.5302
134.262764,56,66.715648
221.041939,77,67.311607
100.283405,49,67.544725
127.303647,56,67.7591
122.559201,55,67.96542
110.728493,50,68.146331
216.48321,75,68.414127
147.237857,59,68.627379
395.448874,118,69.044732
184.852412,67,69.285819
111.939604,51,69.469361
123.098477,54,69.658337
128.499822,54,69.847288
91.865156,47,70.025685
121.841217,53,70.221397
110.91281,51,70.406739
105.520367,50,70.588686
141.403121,58,70.80107
151.456485,61,71.009158
82.411514,45,71.166826
115.672686,53,71.356519
194.49983,70,71.610385
127.440238,55,71.809102
236.158074,80,72.093753
123.327286,53,72.280337
102.292573,49,72.458114
343.218109,106,72.826304
150.330264,61,73.044117
108.467195,49,73.220126
119.951887,52,73.405034
149.543381,60,73.622269
139.746751,59,73.830267
128.953077,57,74.034429
109.294153,51,74.215729
112.59319,53,74.402439
102.700794,50,74.578201
96.542222,48,75.158966
185.774626,69,75.444003
163.782725,64,75.681202
95.348179,48,75.85598
105.219906,50,76.035441
155.40055,61,76.249634
157.141842,61,76.464248
109.008228,51,76.644938
266.499212,88,76.991669
152.67517,60,77.206129
122.448291,54,77.403701
141.568405,59,77.620192
97.753201,49,77.791343
194.80522,70,78.039264
149.975254,61,78.253304
119.876004,52,78.435663
156.216756,61,78.6556
125.872673,55,78.852034
140.261292,58,79.065932
191.58109,69,79.310537
99.651504,49,79.488295
141.606395,58,79.698065
131.23254,55,79.892159
105.625346,50,80.065639
122.102225,55,80.258433
168.049171,64,80.482862
135.24077,57,80.682324
290.375252,92,81.018079
129.771146,56,81.214236
174.727993,67,81.455764
139.432405,57,81.657159
103.104652,49,81.828138
288.021509,94,82.154122
131.952316,57,82.35213
114.58053,52,82.92231
192.204305,70,83.202968
114.965806,53,83.396277
163.783156,63,83.631998
167.006834,64,83.861796
105.451161,49,84.033077
100.310917,48,84.202566
136.369562,57,84.402447
158.560943,63,84.624798
121.665886,53,84.804731
117.989225,54,84.997179
141.910933,59,85.20553
112.388508,51,85.385728
128.093583,56,85.589793
181.108702,66,85.823708
101.590116,49,85.988817
122.500179,54,86.176241
157.001583,62,86.39128
224.018752,78,86.670469
106.315695,51,86.852861
142.657925,58,87.059079
174.657768,66,87.290428
96.520959,48,87.462094
120.110458,53,87.650534
120.895419,54,87.842885
150.238748,61,88.055457
143.817668,60,88.267731
151.434451,60,88.476647
162.794623,63,88.717369
138.984369,58,88.921817
192.588676,70,89.168045
106.405484,50,89.348162
87.895325,46,89.510454
130.237926,55,89.708636
135.067805,58,89.913827
118.469922,53,90.103225
141.338967,58,90.726223
139.859716,58,90.943314
128.825987,55,91.144094
169.117838,64,91.372948
218.795441,77,91.65294
130.106207,55,91.847202
93.773704,48,92.020484
136.076204,57,92.219173
138.45484,58,92.418384
120.242064,54,92.611959
121.670277,54,92.804493
130.009972,56,93.000014
148.923913,60,93.211065
89.001588,47,93.376229
173.0163,65,93.612808
110.757759,51,93.798147
159.185676,61,94.018951
209.574679,75,94.279775
100.293841,49,94.449696
131.06814,56,94.657323
107.177635,50,94.829867
105.381641,50,95.005423
190.389544,68,95.243604
255.339161,85,95.538433
191.07058,70,95.788296
123.881067,55,95.985098
135.743779,57,96.188233
186.620694,68,96.429462
125.685508,55,96.624533
151.188096,61,96.839272
243.455864,82,97.129989
103.144676,48,97.299939
235.891694,81,97.582897
120.614958,53,97.778745
144.232414,59,98.397284
104.689988,51,98.588019
103.737965,50,98.773102
354.24751,107,99.160508
239.986659,80,99.445552
123.822301,55,99.6394
123.461062,54,99.857741
140.568736,58,100.059051
120.035098,54,100.24853
144.95741,59,100.458819
118.612818,54,100.658948
112.046829,52,100.84658
96.964771,47,101.016702
118.699823,53,101.201489
124.473872,54,101.388421
158.414035,62,101.606859
125.329551,54,101.804459
215.768192,75,102.068046
120.093031,54,102.258468
120.266626,53,102.447339
123.893902,54,102.637545
121.950211,52,102.820504
96.860454,48,102.992651
164.017544,63,103.215648
115.160839,52,103.398429
110.70993,51,103.573901
131.929666,57,103.784018
122.797726,54,103.972502
150.437406,61,104.190946
143.293902,59,104.401146
173.948261,66,104.633359
181.334188,66,104.87579
148.091119,60,105.094152
161.979968,61,105.31196
74.522023,42,105.467252
113.573112,51,106.09765
139.134208,58,106.338283
169.913183,64,106.570917
104.738744,49,106.752151
170.721881,65,106.98624
153.252078,62,107.21214
171.877099,66,107.445754
161.173118,62,107.659572
175.142357,66,107.89615
78.667397,43,108.04756
84.182978,45,108.204908
130.792298,57,108.409395
105.561437,50,108.589892
121.550812,53,108.782588
143.330901,58,108.990778
260.448043,84,109.291359
166.790042,64,109.518435
152.355331,61,109.745207
167.351791,65,109.975339
124.881651,54,110.166189
173.737849,65,110.400665
84.790637,44,110.553668
107.685345,50,110.730679
194.043383,72,110.995295
162.358232,63,111.217286
176.602529,66,111.452178
119.977206,54,111.644454
105.351036,51,111.82899
136.391678,57,112.037634
128.252743,55,112.229322
146.170443,61,112.439602
105.230039,51,112.620959
140.210728,58,112.831542
93.89038,46,112.997219
174.794093,66,113.233783
129.369081,56,113.760778
128.440875,56,114.016355
163.621028,64,114.252332
110.246899,51,114.441236
78.178362,44,114.595904
213.468872,76,114.874765
140.454961,58,115.086085
108.131496,50,115.262216
121.471453,54,115.449872
163.81253,64,115.680981
138.742757,56,115.881589
126.519472,56,116.081579
93.229452,47,116.252404
96.103546,48,116.419554
151.774067,60,116.632206
70.439733,42,116.785181
109.198291,51,116.96887
205.148484,74,117.229935
97.112159,47,117.395727
129.165286,55,117.590527
70.911877,41,117.736607
128.916282,55,117.93897
137.462182,56,118.140178
150.363405,62,118.358687
127.399065,54,118.545455
157.679101,62,118.76936
152.353133,60,118.99793
245.042528,81,119.284277
126.431326,54,119.478032
116.718422,53,119.670091
119.562861,53,119.85802
218.360986,75,120.128111
110.84726,51,120.306427
156.69908,62,120.528904
218.197206,77,120.802138
133.222707,56,121.003688
100.537191,50,121.605524
129.869148,54,121.845198
100.358325,49,122.025484
291.748686,92,122.367417
89.080432,46,122.531675
139.595741,59,122.739367
131.705009,55,122.962727
142.427793,59,123.183413
180.655785,67,123.429197
90.465504,48,123.6054
126.885906,54,123.79602
109.941802,52,123.986898
130.497146,56,124.192222
135.836985,57,124.391708
147.866463,60,124.604314
112.179512,51,124.791301
91.150068,47,124.961474
125.866497,54,125.155711
136.626156,57,125.360138
238.952216,80,125.643666
103.223142,50,125.824235
132.114567,56,126.030206
127.83179,55,126.227661
118.605032,52,126.412485
170.676376,65,126.643017
140.24185,57,126.848214
124.752736,55,127.045879
106.458145,50,127.228365
114.672197,52,127.408413
137.922128,58,127.617738
114.798929,52,127.800221
119.339627,53,127.997671
108.80633,51,128.180882
396.72013,117,128.598013
135.16874,56,128.793156
165.230873,64,129.411587
149.039816,59,129.679848
94.769377,46,129.847247
135.873312,56,130.058897
89.541139,46,130.223788
144.99533,58,130.437267
130.46043,55,130.632745
152.883237,60,130.84675
163.528191,64,131.079707
185.967432,68,131.325301
137.79635,57,131.525842
84.62108,45,131.688023
83.512003,45,131.84856
110.157214,50,132.03264
177.863665,67,132.269012
105.63019,50,132.445844
123.761728,55,132.641973
84.768466,46,132.804806
133.03679,55,133.004763
140.643002,58,133.216334
205.175907,73,133.472326
130.190862,56,133.67342
120.655398,53,133.861981
122.093768,53,134.052883
209.665172,75,134.325086
101.431035,48,134.497005
98.933219,49,134.671714
137.401231,58,134.875258
167.330652,64,135.117782
172.702213,65,135.357876
146.26968,59,135.572407
64.195149,41,135.719132
137.791615,57,135.920978
111.786851,52,136.109466
108.535593,50,136.286112
114.351148,51,136.465443
125.323796,54,136.657797
168.128167,64,137.321447
208.398545,74,137.620646
156.910149,62,137.853415
131.07617,56,138.057389
147.728354,60,138.276684
147.50894,60,138.495538
247.496819,83,138.794945
130.995517,56,138.996983
98.527355,49,139.17329
240.4413,82,139.463028
107.481296,50,139.646467
144.908877,59,139.860105
104.451842,50,140.043819
216.598619,76,140.312033
151.771415,60,140.52455
125.46619,55,140.719507
90.879715,45,140.878433
148.497677,60,141.101421
76.800535,43,141.259018
119.126543,53,141.454194
118.431469,53,141.640659
142.995872,59,141.849788
141.621759,59,142.062075
183.968089,68,142.305172
106.016784,51,142.489737
80.570864,43,142.646479
146.971427,59,142.85684
78.971769,43,143.011768
227.62327,80,143.301142
125.557026,55,143.50145
126.188322,55,143.699592
123.183338,54,143.892129
229.590436,78,144.175255
113.753704,52,144.356928
165.814243,63,144.585337
239.310216,82,145.323944
158.542847,62,145.555518
93.666825,48,145.733799
174.027458,65,145.967729
152.199926,62,146.195677
112.928534,52,146.387512
184.723585,70,146.64841
130.171493,56,146.848397
123.710504,55,147.046305
181.405098,67,147.283359
161.897053,64,147.548274
239.360494,81,147.836468
177.384245,67,148.08
190.53325,69,148.329307
143.613662,58,148.543784
120.971414,54,148.749575
144.488537,60,148.965655
223.587537,78,149.250272
136.504272,57,149.45355
167.393546,64,149.682809
125.899259,55,149.880422
126.690557,55,150.077923
122.786295,53,150.265763
143.562799,58,150.475521
127.595258,54,150.672508
119.722442,52,150.86231
89.530547,46,151.03118
101.34675,48,151.205683
96.901035,49,151.381597
93.530172,47,151.547718
155.389765,62,151.774069
117.219053,52,151.958299
113.744843,52,152.146912
210.059272,73,152.412811
131.75425,57,152.975323
141.217928,59,153.239254
157.004666,62,153.468376
133.075538,55,153.672222
96.612604,48,153.847505
335.78346,104,154.2317
99.906201,50,154.412615
145.169833,61,154.637212
109.776269,51,154.821681
115.797349,52,155.010617
118.823648,52,155.199416
183.567696,69,155.447282
236.169038,81,155.74111
135.600756,57,155.949156
142.774212,59,156.167192
131.030756,55,156.368718
131.123419,56,156.567519
146.316769,59,156.777257
143.424346,58,156.984805
330.700898,103,157.356941
131.677994,56,157.560861
110.12083,52,157.754048
97.930268,48,157.925845
101.01454,48,158.100214
114.973518,51,158.284427
126.238578,54,158.472852
124.031848,54,158.666754
125.105836,54,158.86289
123.106301,54,159.058427
117.444343,52,159.250514
142.980993,59,159.456888
123.289796,54,159.651798
125.970116,54,159.848698
185.290832,68,160.088834
117.822567,53,160.284147
126.24165,53,160.878697
140.164028,57,161.117741
497.008925,140,161.640831
111.840318,51,161.82688
177.115663,66,162.068694
173.968731,66,162.311808
92.90516,47,162.479975
126.569825,54,162.670662
126.923187,55,162.869279
181.76193,68,163.112485
129.432866,56,163.323161
58.234611,39,163.467788
102.863865,50,163.648027
131.429724,55,163.851942
130.321227,56,164.054342
85.934135,46,164.217531
131.626842,54,164.415187
136.029661,56,164.617654
122.432727,54,164.815655
141.719089,58,165.02129
117.538492,53,165.223302
169.084995,64,165.457867
111.48766,51,165.640914
125.854438,54,165.841967
149.933139,61,166.063901
93.631211,48,166.244251
96.246594,48,166.413893
169.200541,65,166.647512
129.787404,55,166.841761
147.160442,60,167.055055
108.222577,51,167.243046
91.466476,47,167.412367
139.188618,58,167.620819
133.449834,56,167.820608
113.161472,52,168.007154
105.845478,50,168.188083
330.692664,103,168.981974
179.880664,67,169.235395
233.155072,79,169.523559
140.450425,60,169.747483
182.666887,67,169.997091
178.050919,67,170.245306
142.03929,58,170.454212
131.357523,56,170.655566
127.678269,55,170.858111
123.354298,54,171.049268
127.703865,55,171.248992
201.177554,71,171.508424
120.236836,54,171.702838
83.805812,45,171.868273
91.688022,48,172.047974
127.015348,55,172.24267
78.141237,44,172.406119
527.495195,147,172.943581
183.827376,67,173.180974
161.581546,62,173.404502
176.706818,66,173.643984
112.290759,51,173.829868
134.548591,58,174.038946
93.630325,48,174.215338
157.922256,63,174.446924
140.178674,57,174.654598
107.749127,51,174.836735
122.726005,54,175.038235
296.818395,94,175.382702
334.387014,103,175.750362
128.568903,55,175.949613
138.632922,56,176.14875
168.138213,64,176.825404
120.527575,54,177.030179
133.409181,55,177.227462
131.994482,57,177.440369
117.770172,52,177.63342
108.101016,51,177.820178
103.506272,50,177.998466
163.41287,64,178.23096
134.080658,57,178.44313
133.572112,57,178.651054
202.856451,73,178.912039
122.91407,53,179.104257
155.844065,62,179.332896
137.031528,57,179.537235
309.496295,98,179.895286
107.601968,50,180.076509
134.435099,57,180.285214
70.335017,42,180.438318
108.074721,52,180.623873
217.66624,77,180.900373
169.368351,64,181.134178
133.962768,56,181.339687
169.459765,64,181.563435
84.618787,46,181.7312
122.330753,53,181.921477
151.774662,61,182.14437
148.509614,60,182.36818
125.826006,54,182.564263
177.072806,67,182.80526
61.197194,39,182.949136
186.339324,68,183.19127
83.152009,45,183.356744
125.138403,55,183.560708
127.310845,55,183.75876
117.06081,53,183.952252
105.683561,50,184.538794
129.773067,55,184.773779
171.782648,65,185.016248
103.303026,48,185.227744
146.75505,59,185.484674
158.639744,62,185.722946
131.158884,56,185.928644
145.308715,59,186.145473
75.565565,42,186.300686
176.486986,66,186.548001
132.95136,57,186.753633
197.833884,71,187.014773
144.997687,60,187.236473
128.73156,55,187.440416
188.533758,69,187.687312
105.575708,50,187.870116
155.461752,61,188.089909
93.898816,48,188.261306
174.025755,65,188.496469
120.611258,54,188.716592
302.646572,96,189.071507
92.833373,48,189.249372
118.474303,53,189.446479
117.423912,52,189.652217
150.833967,61,189.874175
241.746088,83,190.182815
93.001939,47,190.355477
130.809238,55,190.557749
172.710579,66,190.794777
93.355713,47,190.967318
145.137813,59,191.183428
135.82593,56,191.391599
106.774149,50,191.572383
129.441778,56,191.77549
97.461291,47,191.948863
159.758219,63,192.599554
181.713313,67,192.888117
189.255036,71,193.154315
121.229542,54,193.353945
191.4698,71,193.621045
219.853965,77,193.905249
167.112688,64,194.140419
158.073353,62,194.373302
163.995541,64,194.618557
118.423698,53,194.806921
152.193351,60,195.026461
120.900462,53,195.219199
162.720626,63,195.46621
228.028547,77,195.774709
158.85663,63,196.007151
113.839943,51,196.194919
222.253084,76,196.473686
125.785677,55,196.676196
182.855665,68,196.927105
184.565705,68,197.172585
106.422568,50,197.358779
116.046486,52,197.547518
149.394305,60,197.764761
110.307705,51,197.949344
106.114703,49,198.126229
104.909991,50,198.306136
84.244856,46,198.478575
143.94455,59,198.690426
250.260438,84,198.99533
127.737161,54,199.186776
104.226528,49,199.368111
139.675195,58,199.583286
225.62777,78,199.864697
138.34832,57,200.071179
173.219691,65,200.782058
228.836646,78,201.077263
167.146378,65,201.317077
202.358302,72,201.5806
144.262168,58,201.791162
246.191139,83,202.095786
97.582196,48,202.267769
147.024866,59,202.491397
124.852299,54,202.693317
284.586689,93,203.032486
207.56002,73,203.298222
143.061069,58,203.516424
129.014654,55,203.712487
183.883302,68,203.963389
124.115164,55,204.162664
130.796871,55,204.361195
182.792156,68,204.618076
137.768835,58,204.82879
98.005665,48,205.002371
109.353547,51,205.189183
123.11385,53,205.380983
253.216854,84,205.694723
179.922556,67,205.937392
144.637121,59,206.151611
108.96974,50,206.334777
171.933231,66,206.576967
95.855186,48,206.750614
173.819215,65,206.992071
139.953435,57,207.193507
194.30946,70,207.449371
157.866232,61,207.672775
189.225331,69,207.921707
90.492766,46,208.089418
188.363241,70,208.827802
131.126483,57,209.047584
146.94419,59,209.271429
109.624548,51,209.452443
186.207159,68,209.710853
101.026653,49,209.888642
154.208641,61,210.110318
144.217775,59,210.324231
163.189499,63,210.559148
102.357876,49,210.738761
134.063946,58,210.950156
112.372349,51,211.139281
221.878384,77,211.412637
154.591127,61,211.642298
160.221762,62,211.867822
127.427755,56,212.07051
153.161296,61,212.293666
111.331759,50,212.472963
131.43825,56,212.678738
114.788895,53,212.875895
168.075677,64,213.105764
182.123283,70,213.35604
146.790942,59,213.572778
111.932847,51,213.761244
163.076003,63,213.990993
138.735814,58,214.204999
135.530912,58,214.418189
120.407442,52,214.612557
165.360779,65,214.853925
127.315019,54,215.051522
125.377708,55,215.254241
286.24879,91,215.583025
210.674032,74,215.860451
165.907831,64,216.095038
208.884503,76,216.860667
131.234547,56,217.072359
142.686099,59,217.295901
106.71984,50,217.478889
137.097837,56,217.691382
199.662497,72,217.958952
187.679303,68,218.203322
159.694352,63,218.433403
248.18799,85,218.748397
139.336052,58,218.963692
119.012376,54,219.158451
152.135024,61,219.375181
115.281065,53,219.568838
177.675034,67,219.822562
169.856783,64,220.05911
111.8178,52,220.245186
303.509927,98,220.602385
158.382472,63,220.837548
142.741753,58,221.047418
148.550737,60,221.263374
108.823851,51,221.447283
210.161367,73,221.716099
143.99248,59,221.933454
104.672251,49,222.111053
99.269205,48,222.282248
177.892195,66,222.522737
269.640716,88,222.848289
95.837853,48,223.027879
115.98936,52,223.219246
178.83309,66,223.457309
164.940602,63,223.694275
180.54106,67,223.940875
120.85346,53,224.504131
160.957366,63,224.813301
97.875129,49,224.999579
268.782995,88,225.325528
155.83093,61,225.562257
169.776201,65,225.813865
147.741184,60,226.034994
179.333996,67,226.278954
132.927304,58,226.489016
109.303175,50,226.671799
171.414778,65,226.912516
136.752805,57,227.119876
130.484453,55,227.318833
125.103538,54,227.515508
141.721277,59,227.732117
148.601192,60,227.954244
87.812322,46,228.123949
136.062273,57,228.331814
284.246155,90,228.658587
123.666396,54,228.860083
112.416681,51,229.045931
85.359081,44,229.202337
170.420587,64,229.434551
105.622424,49,229.620594
143.825883,59,229.841651
157.142247,62,230.066514
155.279379,62,230.296177
165.70009,64,230.525001
478.404728,136,231.026976
152.105529,60,231.247317
191.501806,70,231.497982
153.00742,61,231.723117
148.577614,59,231.941225
207.572596,73,232.613003
206.474012,73,232.919161
126.665255,54,233.121251
178.702426,66,233.363942
160.098399,63,233.592086
121.512638,53,233.804489
169.02173,64,234.095248
119.721846,54,234.333061
175.881121,67,234.635819
131.249589,55,234.870406
199.392699,71,235.176004
143.294127,58,235.400502
105.647843,50,235.592051
149.355044,60,235.824169
184.532532,69,236.082945
226.407881,78,236.381794
192.066725,71,236.651657
176.886038,67,236.915125
110.580321,51,237.10788
179.124693,67,237.359178
124.789511,55,237.575199
122.291985,53,237.778874
230.33605,79,238.083564
118.676497,53,238.271293
120.974174,53,238.462464
167.503005,65,238.704489
154.642104,62,238.938231
117.267126,52,239.126331
248.354875,84,239.437237
139.578438,58,239.652597
130.355173,55,239.859159
146.49955,59,240.076056
365.843635,110,240.941312
115.875446,53,241.208721
102.984805,49,241.398388
154.730281,62,241.62454
305.914731,95,241.974991
88.73266,46,242.142893
136.236725,57,242.350854
130.329763,55,242.552434
148.394937,60,242.771049
96.943016,47,242.942616
177.991405,67,243.192
115.787736,51,243.374598
128.85706,56,243.582206
156.607528,62,243.81236
108.078305,51,244.000403
105.139674,49,244.185103
120.670381,54,244.382351
153.597405,62,244.608441
170.98304,65,244.857761
96.963196,49,245.064342
174.416405,66,245.304331
232.24342,78,245.587655
119.049321,53,245.784245
116.409223,52,245.97557
108.118994,51,246.167814
126.569681,55,246.372403
131.609579,56,246.581447
74.551211,42,246.730909
106.103133,50,246.916844
121.694425,53,247.107914
115.821808,52,247.294782
176.619394,66,247.532323
100.412243,49,247.713655
177.366579,66,247.958145
123.973132,55,248.163661
188.070287,69,248.416215
103.161474,49,249.004386
116.829999,53,249.252161
111.881543,52,249.450605
144.735232,60,249.678344
134.860608,57,249.893482
96.700589,49,250.073538
145.096354,58,250.289034
179.319192,67,250.539856
140.985378,59,250.756362
217.710635,75,251.032453
143.527533,59,251.253598
174.136285,65,251.494175
125.116361,54,251.697409
201.460547,72,251.968421
127.363605,54,252.171338
207.351524,74,252.443665
121.223979,53,252.633848
102.001476,49,252.817164
169.772018,65,253.055907
109.432335,51,253.242041
257.174007,85,253.550712
98.88279,48,253.726779
121.864322,53,253.922299
129.289212,55,254.125369
145.062707,59,254.341426
88.22575,46,254.509683
174.472041,65,254.750715
232.976872,79,255.040195
113.178128,51,255.232552
125.382885,55,255.432963
97.320195,48,255.617808
178.008773,67,255.877304
117.350618,52,256.069788
100.202874,49,256.251539
138.419065,57,256.461355
351.036269,106,257.285083
380.981455,115,257.721531
177.294368,66,257.96989
183.635116,68,258.216631
120.854297,54,258.417202
201.097014,73,258.683732
239.52218,81,258.980455
145.102629,60,259.201445
154.649349,61,259.428316
121.828886,54,259.62649
151.54101,60,259.849207
142.325811,60,260.071456
159.606522,62,260.303116
118.511848,53,260.498499
124.338058,54,260.696095
112.414674,51,260.883687
102.000633,50,261.069804
133.432061,56,261.273928
141.588284,58,261.490019
163.038684,65,261.723981
153.708815,62,261.953319
124.708464,54,262.150724
168.953066,65,262.388577
135.954437,57,262.595351
111.288657,51,262.785987
95.385783,48,262.961416
206.51889,73,263.231768
103.077407,50,263.418936
133.622841,56,263.619611
154.345979,63,263.854444
160.764907,62,264.088224
122.343495,53,264.28676
123.265135,53,264.483083
122.821048,54,265.099238
228.692808,78,265.443792
139.820005,59,265.665047
167.215125,64,265.908251
171.043521,65,266.151415
114.513859,52,266.339086
167.023363,65,266.585744
144.341316,59,266.803341
110.498386,52,266.994255
147.391272,59,267.21407
99.548814,49,267.397789
198.150064,71,267.657681
270.797536,89,267.990445
136.893649,57,268.198053
158.595966,63,268.433599
