#{"t_start": 1781113350.809516, "env_id": "None"}
r,l,t
116.43851,53,56.811064
112.237807,51,57.01439
101.188378,49,57.207708
138.876364,57,57.433356
112.493925,51,57.628239
124.538283,54,57.841272
155.411904,62,58.089604
175.198305,66,58.34935
94.957715,48,58.530506
128.752887,55,58.748987
121.597679,53,58.949178
143.192443,58,59.181575
161.562101,62,59.781232
120.293296,53,60.029265
159.055621,61,60.261676
116.156037,52,60.455703
126.380274,54,60.655076
88.514925,45,60.822048
121.072216,54,61.026505
149.835525,61,61.256978
96.073229,48,61.435444
161.736271,64,61.676695
132.344545,56,61.895001
114.274774,51,62.088772
134.642998,56,62.305203
224.027506,76,62.596188
163.070428,63,62.836477
200.357426,71,63.107663
110.628714,50,63.296281
190.734854,69,63.559741
113.093737,52,63.769283
110.193599,51,63.965693
259.101091,85,64.299269
115.931309,52,64.500439
191.150303,68,64.765654
80.529382,45,64.942315
137.088848,57,65.167821
122.855357,54,65.377047
131.042017,56,65.594203
151.169814,61,65.829553
95.344706,48,66.014184
144.724656,59,66.242803
142.782034,58,66.468825
134.473603,57,66.690382
116.811998,53,66.890565
157.50599,62,67.113465
107.592462,51,67.288758
139.452295,58,67.48216
174.361678,65,68.081387
126.62211,54,68.301992
129.732198,55,68.511877
118.548476,54,68.711218
111.723374,50,68.887282
84.067612,45,69.048197
123.311885,56,69.24931
125.733451,54,69.435813
178.612913,66,69.67282
177.020611,66,69.911934
149.429987,60,70.127525
116.589443,52,70.308719
123.073932,54,70.498221
220.060403,77,70.788177
126.847337,55,70.991493
107.975174,51,71.172709
183.534515,70,71.430396
136.290684,58,71.627282
201.271388,71,71.882035
153.977402,62,72.103076
103.174246,49,72.277379
115.954276,52,72.466448
121.557992,53,72.654924
149.002363,59,72.864156
102.310713,49,73.037941
145.902636,60,73.248569
138.441924,58,73.452367
124.997826,55,73.65008
150.772973,61,73.867257
122.90832,54,74.05906
128.899578,55,74.258427
171.734132,65,74.489935
102.84815,49,74.664072
125.703816,55,74.858738
148.185494,60,75.070079
134.569863,56,75.272242
131.975875,58,75.912008
158.890034,61,76.145796
137.134673,57,76.353159
121.682026,53,76.547717
212.806323,74,76.808668
234.363753,78,77.08164
108.255487,51,77.261652
132.334368,55,77.457135
102.914108,49,77.666495
129.22227,56,77.868855
118.74296,54,78.065135
271.799334,88,78.38347
198.135718,71,78.633664
121.612806,53,78.821684
90.287188,45,78.976249
57.334289,38,79.112026
119.312866,52,79.299411
111.704297,51,79.481566
144.936021,59,79.698715
106.139799,49,79.872165
100.592287,48,80.045538
129.082183,57,80.249036
124.430118,55,80.448654
130.73067,54,80.634486
207.700072,73,80.891788
112.005882,52,81.070523
140.123805,59,81.278982
135.688134,57,81.481987
127.902257,55,81.685561
147.138723,60,81.89827
131.073954,55,82.095225
134.920974,56,82.292806
93.818654,47,82.458405
130.546999,55,82.651188
128.896553,56,82.845002
151.060329,59,83.046829
143.390536,60,83.671649
152.337471,61,83.897223
134.13213,56,84.103201
108.713941,50,84.289438
115.909116,52,84.477143
139.556226,59,84.684647
230.124213,79,84.962415
126.262554,55,85.152658
137.755998,57,85.3525
136.574655,58,85.553346
130.327253,55,85.751009
111.526094,51,85.930159
129.571459,55,86.120439
162.698272,63,86.354772
135.310002,58,86.553562
150.053835,61,86.761494
185.456504,68,86.998363
127.600505,55,87.193285
137.275571,57,87.399913
197.811353,71,87.650604
174.974112,65,87.882788
108.807152,51,88.062155
191.738894,70,88.312305
139.498509,59,88.520377
222.638899,77,88.791179
151.454924,60,89.003496
77.193871,43,89.152692
149.912717,60,89.381684
164.864421,64,89.609037
168.600409,65,89.839853
149.627548,60,90.050603
128.114814,55,90.249955
118.098839,53,90.436215
175.450082,67,90.672774
163.349841,63,91.307632
124.091112,54,91.517284
107.1206,51,91.703767
151.850038,61,91.924141
100.254679,49,92.097458
81.194648,44,92.261848
155.050245,62,92.48104
105.640277,50,92.658838
187.382353,69,92.902517
88.903158,46,93.059584
97.645487,48,93.229379
81.469041,45,93.389028
166.526407,64,93.616719
104.576113,50,93.794063
135.398888,58,93.99676
142.720341,59,94.207016
124.244907,55,94.406805
149.075267,60,94.626201
164.424571,63,94.847788
131.943965,56,95.039623
149.718547,60,95.258393
135.099821,56,95.456744
100.490745,48,95.624881
102.176089,48,95.790251
118.675476,53,95.97801
110.684458,51,96.151928
97.316809,48,96.32578
108.103887,50,96.505311
189.086973,69,96.749611
187.901444,70,96.998106
143.489625,58,97.201369
170.05329,64,97.426919
132.62826,56,97.625275
121.152127,53,97.81773
158.211944,62,98.03683
172.784528,66,98.267698
106.015751,50,98.456074
138.800807,57,99.063021
110.573301,50,99.250733
180.271309,67,99.495133
100.843186,49,99.675902
144.456835,60,99.891907
152.728965,61,100.106313
96.672863,47,100.272792
131.038888,56,100.497988
225.74183,77,100.765984
88.598068,47,100.929366
165.458174,65,101.160978
155.914583,61,101.389158
133.041251,56,101.58917
120.640889,53,101.779541
135.30838,57,101.976406
93.70377,48,102.142514
104.601202,50,102.32595
156.775383,62,102.547565
83.139335,44,102.701658
129.421473,55,102.895378
156.093027,61,103.111508
115.62071,53,103.300949
118.46127,53,103.484931
125.184001,55,103.682393
117.012599,52,103.866525
116.939374,53,104.052872
119.043443,52,104.231342
125.524025,54,104.430995
114.422237,52,104.612571
124.239272,54,104.805591
167.64835,64,105.034068
103.006602,50,105.207478
177.957873,67,105.451349
112.212712,52,105.644637
140.957524,60,105.858447
111.705462,52,106.045856
88.794815,47,106.217254
120.5208,53,106.890104
104.202972,50,107.06792
88.912752,47,107.240417
152.980578,61,107.467161
198.545126,71,107.720651
96.252938,48,107.896479
266.982923,89,108.206028
140.586593,59,108.413942
134.563722,55,108.609535
109.621858,51,108.788974
179.004189,67,109.026418
90.284243,47,109.19908
163.866836,64,109.429783
126.589141,56,109.630516
134.716473,56,109.834879
249.200512,83,110.12378
142.393167,58,110.33746
157.834281,62,110.560783
125.95881,54,110.750027
251.269059,83,111.051405
149.904937,60,111.262775
148.006497,59,111.475186
134.921777,57,111.682055
143.97824,59,111.889192
142.645594,59,112.099248
92.819688,47,112.267084
123.13946,54,112.462486
112.335644,52,112.651478
105.740756,51,112.830459
249.472521,85,113.126546
149.208504,60,113.340591
122.370079,53,113.535113
147.519273,60,113.746322
141.010265,57,113.949229
130.563276,56,114.517857
142.35545,58,114.747375
141.897136,58,114.960263
97.267725,47,115.130087
151.37386,62,115.351111
120.235573,54,115.550435
125.126994,55,115.750483
294.253097,94,116.080215
161.085027,62,116.303414
110.914,50,116.484596
146.85908,60,116.697502
195.38702,70,116.948431
163.710079,64,117.172619
120.885272,53,117.361508
108.965586,50,117.544216
122.767811,53,117.731562
131.463149,55,117.927351
149.075026,59,118.135076
107.885832,50,118.310971
154.630908,62,118.535628
181.39125,67,118.780047
126.766122,55,118.97143
112.406606,51,119.151685
130.112365,56,119.354542
108.024149,50,119.540665
151.582533,60,119.760559
330.112246,103,120.125288
117.703119,54,120.320893
204.281629,72,120.576465
147.176006,60,120.792371
169.278311,66,121.024355
124.633334,55,121.221015
158.807389,62,121.442068
142.791351,59,121.65443
128.561822,55,122.28645
123.38266,54,122.515222
251.832069,84,122.826463
168.923781,64,123.062052
122.568404,54,123.254943
156.586499,63,123.476223
226.642084,78,123.78997
107.899673,52,123.978976
105.166859,50,124.16415
96.439749,48,124.339152
110.684961,52,124.525769
168.92349,64,124.762325
167.149881,64,124.987191
204.122775,74,125.248057
114.46923,51,125.434652
126.774013,55,125.633956
90.908147,47,125.802715
113.771871,51,125.986293
170.189319,65,126.216431
160.401,63,126.440316
77.348711,43,126.599668
143.889852,60,126.81774
115.455661,52,127.002219
126.560883,55,127.198829
215.25215,76,127.467782
132.315981,57,127.676061
125.286854,55,127.875562
137.287478,57,128.073566
126.671753,54,128.268322
141.488188,58,128.471881
97.594723,48,128.651924
80.997171,44,128.808805
197.091514,72,129.064682
163.437466,63,129.289598
160.670102,65,129.5185
148.792609,59,130.148144
347.151272,107,130.568244
188.49543,70,130.822864
145.39247,59,131.037183
116.144575,53,131.229557
143.639286,59,131.443078
126.785121,55,131.644236
122.071469,54,131.832578
119.511298,53,132.025085
126.961781,54,132.219635
117.997328,54,132.411377
170.613356,64,132.645723
122.233718,55,132.83817
176.532359,67,133.075733
130.894552,56,133.273904
150.006383,60,133.486293
176.150351,67,133.734229
171.655317,65,133.966303
142.546544,59,134.173628
227.866965,78,134.449872
120.327227,53,134.643204
94.431843,47,134.808927
120.896391,54,135.008588
149.130655,59,135.217389
98.625089,48,135.389049
118.432168,53,135.578188
124.885771,55,135.790292
147.635024,59,136.004408
158.839861,62,136.230747
95.162614,48,136.402212
88.346944,47,136.56817
120.034797,54,136.76428
156.370597,62,136.983226
142.275793,58,137.183674
137.296833,58,137.39411
109.153028,52,138.037822
111.298716,51,138.23087
107.118422,50,138.416727
268.58704,86,138.736548
179.00303,67,138.980708
105.025669,50,139.162669
121.319029,55,139.358912
141.961596,58,139.564921
115.828191,52,139.755991
125.282583,55,139.949394
171.981984,65,140.183373
157.047721,62,140.409231
147.453148,60,140.626437
96.740143,49,140.805381
117.374172,53,140.991158
137.732701,56,141.188883
200.778325,73,141.449982
155.188585,61,141.672877
252.627477,84,141.978992
117.539046,53,142.169816
115.203569,51,142.35205
93.657997,47,142.517344
192.203876,71,142.776158
191.842096,71,143.027592
126.273584,55,143.226551
181.232295,67,143.466778
136.403817,57,143.673575
69.330262,42,143.825241
101.133438,48,143.996837
82.261894,44,144.161983
171.133646,64,144.391473
131.433194,56,144.591193
108.648771,51,144.77487
120.247527,54,144.96631
115.120129,52,145.155075
142.117325,58,145.768042
142.558971,59,146.023994
173.132693,66,146.265931
186.18831,68,146.514612
132.586654,57,146.722594
140.613769,57,146.932487
203.874298,74,147.209632
114.100393,52,147.394756
166.592956,65,147.626383
129.55235,55,147.827495
135.166395,57,148.025938
191.605651,69,148.309305
208.704331,73,148.567444
154.259713,61,148.792533
128.171675,55,148.9918
119.934859,53,149.187143
115.326923,52,149.385401
130.812047,56,149.585191
109.346227,51,149.772579
120.588996,54,149.970842
135.673588,56,150.170495
152.307995,60,150.385265
161.784654,64,150.611995
135.498289,57,150.817026
109.87288,52,151.000825
129.690936,55,151.202172
172.795961,65,151.437791
118.319717,53,151.630649
112.900086,53,151.82869
143.400002,58,152.03552
137.311487,57,152.243082
121.567234,53,152.431643
100.744179,49,152.605385
86.992189,47,152.774959
90.476104,47,152.946581
163.095736,64,153.177902
165.524521,64,153.81247
105.560787,50,154.002876
100.681465,49,154.180226
116.416921,52,154.374774
114.254198,52,154.566908
330.183655,102,154.938358
137.245473,57,155.146535
88.984124,47,155.322347
108.374453,51,155.502951
118.988333,53,155.699559
210.254002,75,155.969403
96.868703,48,156.137802
142.318525,59,156.356338
170.866333,65,156.592354
134.189564,56,156.798088
196.165294,72,157.064456
147.5575,61,157.279868
172.698507,65,157.510118
123.535348,54,157.704196
169.127607,65,157.940607
303.401584,95,158.285795
145.446081,60,158.503929
160.612476,63,158.731659
141.560178,59,158.944889
203.619059,72,159.197799
152.992499,61,159.419339
208.364979,74,159.686694
227.344423,79,159.974324
121.110677,54,160.164185
160.967136,63,160.394789
156.362868,62,160.617566
220.667067,77,160.895576
155.265694,61,161.515531
176.454913,66,161.793271
73.177864,44,161.961824
170.071609,66,162.201738
136.290935,57,162.4132
118.042915,54,162.612241
116.972358,53,162.80325
102.801176,50,162.986964
145.810239,60,163.201504
173.302308,65,163.432371
188.780598,70,163.686012
132.914118,57,163.894768
122.596276,54,164.094958
198.319346,71,164.353376
128.16508,55,164.55365
183.980103,68,164.801922
104.296411,50,164.982575
111.331764,51,165.1658
164.370617,64,165.398415
110.27576,51,165.582637
125.376367,55,165.782529
128.69098,55,165.993776
100.012668,49,166.167021
116.210482,53,166.360946
110.998407,51,166.552422
92.230394,47,166.722027
122.40036,53,166.918383
116.76081,53,167.108513
130.645942,56,167.308227
158.489819,62,167.528258
150.974236,60,167.74364
129.790278,56,167.948203
126.293772,55,168.144819
122.048214,55,168.340845
150.259443,60,168.558262
122.580074,53,168.74577
122.815372,54,169.297537
186.804039,70,169.618284
115.241101,52,169.814989
160.114697,63,170.046123
217.127531,74,170.320228
167.392476,64,170.560789
222.273292,77,170.839861
144.68234,60,171.060915
197.845971,72,171.321348
127.760326,56,171.529209
224.081326,77,171.800152
141.581069,58,172.014345
126.359513,56,172.216647
274.325532,90,172.54524
99.316233,49,172.727744
140.210675,58,172.937168
145.727716,60,173.153033
154.006921,62,173.381187
226.58772,77,173.660124
139.616056,59,173.869453
112.820043,52,174.05863
102.845678,48,174.234359
114.680527,52,174.420419
146.112533,59,174.63563
110.595035,50,174.816958
172.531349,66,175.05887
134.718034,56,175.264222
127.742752,54,175.458969
125.770754,55,175.664116
138.915279,58,175.87672
112.132902,51,176.061073
128.921008,55,176.255253
127.496968,56,176.456215
106.599272,50,176.64039
109.852293,52,177.210801
245.779901,82,177.571027
132.385989,56,177.776073
182.959943,68,178.028664
141.463446,58,178.245149
129.426742,56,178.44942
168.673198,65,178.683352
130.838139,56,178.885613
104.768732,50,179.072225
172.309192,66,179.314836
178.519926,67,179.551828
115.411853,52,179.739105
192.488478,71,180.001529
156.420543,62,180.222816
165.131309,64,180.456559
205.128882,73,180.723382
118.446736,53,180.91659
99.878461,48,181.092548
112.724705,52,181.279803
104.523203,49,181.4537
124.179601,55,181.653525
130.242805,56,181.85793
109.048974,50,182.038138
125.919316,54,182.22698
162.299576,63,182.456197
161.09482,63,182.687212
143.705105,58,182.896712
124.033151,55,183.10267
286.665977,93,183.437461
153.94213,61,183.658628
124.32673,54,183.852933
177.073601,67,184.10149
134.039199,56,184.305181
118.153349,52,184.493246
117.251183,52,184.687126
98.890607,48,185.289205
188.164757,68,185.546034
167.935578,63,185.800573
108.788486,50,186.036099
159.357284,63,186.278112
89.276504,47,186.454845
99.40557,48,186.631071
162.68832,63,186.86372
224.144073,78,187.153783
116.662546,54,187.350597
159.806157,63,187.578008
129.710671,56,187.789024
165.442946,64,188.023617
163.2294,63,188.250758
125.262828,53,188.44335
148.611893,60,188.660076
194.106058,71,188.916728
112.901666,52,189.102611
125.70709,55,189.323062
165.418649,63,189.559586
215.714825,76,189.841878
170.839254,65,190.081953
145.863588,59,190.313673
127.285069,54,190.510494
140.53351,57,190.722535
136.669321,57,190.931525
131.163197,57,191.144335
149.711823,60,191.361981
101.814375,48,191.53333
128.108789,54,191.731434
124.721975,55,191.933924
110.262438,50,192.118037
77.753234,44,192.278678
133.036193,55,192.47795
132.082235,57,192.687454
128.610701,55,193.338235
432.774725,125,193.816504
138.595352,58,194.031275
103.433541,49,194.21227
178.038986,68,194.466969
120.688622,54,194.667471
143.651242,58,194.884393
108.214838,50,195.07122
100.358913,48,195.253578
142.708119,60,195.470676
77.787196,44,195.632009
150.865741,61,195.852375
300.35889,94,196.213151
147.366808,59,196.457465
113.503665,51,196.642047
122.800367,53,196.838205
122.085191,54,197.032709
150.869591,61,197.26043
121.221442,54,197.460562
143.156147,59,197.675439
111.515451,52,197.866466
102.170574,49,198.043792
129.628668,56,198.250193
176.185925,66,198.488553
128.264385,55,198.686137
124.132756,56,198.889315
145.267237,59,199.108185
107.579288,50,199.284113
134.036164,56,199.487624
157.326358,61,199.709549
117.135764,52,199.89738
143.078234,58,200.114613
169.515068,64,200.349374
118.712602,53,200.539037
120.060383,53,200.729393
110.727874,51,201.385359
132.3923,56,201.59875
158.886038,62,201.832578
155.530855,62,202.05823
182.549256,68,202.308959
152.837826,60,202.524257
165.650764,64,202.76106
147.929205,60,202.977998
120.181567,54,203.184703
112.89028,53,203.383678
169.218347,64,203.616307
146.243991,60,203.832409
107.144872,51,204.018257
200.698097,72,204.28514
144.766246,58,204.498709
166.057561,64,204.731141
123.798781,54,204.926977
152.547665,62,205.157632
114.763483,53,205.353234
129.472551,55,205.551804
160.826156,62,205.77869
104.168123,49,205.955132
85.298602,44,206.117112
106.176544,52,206.312689
191.536213,70,206.56605
134.61694,57,206.774135
120.367455,53,206.967328
158.426818,62,207.194729
154.608146,62,207.42252
130.306939,56,207.627035
264.156461,85,207.93142
209.124048,74,208.203945
276.753985,89,208.526758
138.870499,57,208.732931
148.692319,59,209.425653
218.167229,75,209.716812
165.588195,64,209.958322
125.793121,55,210.158468
165.86602,64,210.397033
167.065663,64,210.628054
140.494383,57,210.837176
228.307147,78,211.121899
264.548237,87,211.44489
193.958556,70,211.704798
153.414487,61,211.919749
120.940058,54,212.114705
194.186637,71,212.377914
198.73249,72,212.642186
76.974587,44,212.801202
210.16768,75,213.074325
254.370632,86,213.389131
123.204035,53,213.582211
128.229228,55,213.780399
145.252124,59,213.99249
155.282734,61,214.215586
155.882081,62,214.443789
330.12754,103,214.824277
104.480714,50,215.007375
130.412969,57,215.214965
176.313369,67,215.46859
174.60535,65,215.705793
128.201313,56,215.912409
167.124503,64,216.141649
241.081507,81,216.444295
121.486565,54,216.645732
98.754154,50,217.268909
340.977479,106,217.707229
131.437964,55,217.916111
303.393686,96,218.275899
157.021943,62,218.505224
160.945184,64,218.738755
126.336339,54,218.93692
143.238191,59,219.150958
155.042507,61,219.377603
107.533428,50,219.562153
110.390159,51,219.747574
92.057728,47,219.917941
78.047928,44,220.073661
175.694205,66,220.323651
138.093631,57,220.52977
131.599542,55,220.735183
211.842555,74,220.999363
164.985658,65,221.237451
131.141782,56,221.448443
237.315593,82,221.744134
147.266028,59,221.954963
85.567544,45,222.118975
162.425748,63,222.352271
201.878745,73,222.618955
131.147074,56,222.822278
146.648954,59,223.031844
180.170172,66,223.277251
141.836385,59,223.495046
137.043992,58,223.710323
107.511889,51,223.897631
111.297058,51,224.083202
141.427233,59,224.303599
168.087242,65,224.542766
176.627815,67,225.161717
128.905431,56,225.437713
93.025963,47,225.621246
109.740519,51,225.812761
341.872503,105,226.20955
177.017134,67,226.467928
86.211539,46,226.636112
132.221698,56,226.842641
134.149639,57,227.04828
187.191131,69,227.297393
117.28306,54,227.500949
133.73896,55,227.702539
155.703819,62,227.927821
230.728472,79,228.21388
282.516911,90,228.546229
161.19016,62,228.77441
104.598155,49,228.954298
158.019573,62,229.177607
130.894048,56,229.3863
111.430388,52,229.577156
281.612938,92,229.910077
120.557364,54,230.104048
211.169719,74,230.385137
166.088426,64,230.622545
133.493466,55,230.820062
121.139295,54,231.017846
81.609625,45,231.180136
106.125046,50,231.360946
78.715073,44,231.530114
98.079035,48,231.703172
103.519719,49,231.883806
200.0403,73,232.145159
154.845191,61,232.370097
154.954194,62,232.600152
221.477038,78,233.305243
131.169273,56,233.532871
126.310451,54,233.736968
96.604176,47,233.910378
84.101074,46,234.077209
127.249516,54,234.274581
160.861704,62,234.533225
155.15067,62,234.811364
145.701292,59,235.072714
101.848109,49,235.295565
151.854189,60,235.549683
140.444893,58,235.803998
126.43572,55,236.017686
121.234471,56,236.231552
128.602837,55,236.445734
106.8681,50,236.631083
185.629318,69,236.902297
130.522485,55,237.102774
158.517818,61,237.337945
149.141924,59,237.569666
152.291134,59,237.789479
372.060429,112,238.222243
128.859603,56,238.436837
136.946684,58,238.662419
136.160531,57,238.868559
107.861953,50,239.051146
106.568566,51,239.233476
106.596687,51,239.428274
182.633947,68,239.680563
189.069022,70,239.939584
111.701148,51,240.126737
110.107533,51,240.313341
140.814935,57,240.527369
113.937552,53,240.723276
134.083153,56,240.927968
119.862102,54,241.588872
151.275522,60,241.885027
147.845143,60,242.111021
148.708223,61,242.335983
134.688795,57,242.545718
150.83534,60,242.765359
133.616037,56,242.970121
127.666807,55,243.170995
103.195254,50,243.348826
109.537006,50,243.535669
108.013254,52,243.730202
121.738164,53,243.919735
111.835292,51,244.110052
114.284978,52,244.298356
226.199778,79,244.592211
162.478566,63,244.828411
200.477321,71,245.086905
214.902157,76,245.371175
154.839435,63,245.633
138.04768,59,245.847884
144.11727,59,246.064404
114.518919,52,246.253773
157.509351,62,246.483961
252.741091,84,246.79539
150.78188,61,247.023241
119.152007,53,247.220899
162.208574,64,247.454272
89.663972,46,247.620569
116.836926,52,247.809749
150.95878,60,248.025695
116.447464,53,248.21833
184.722663,68,248.471222
123.746714,55,248.672369
125.916704,56,248.883026
183.632227,68,249.131171
159.789958,64,249.818609
125.707352,55,250.032754
258.679096,86,250.358854
121.057646,54,250.562376
193.435501,72,250.830675
201.664575,72,251.098385
202.187737,72,251.361427
156.526297,62,251.590707
196.024273,70,251.854545
118.526194,54,252.05605
139.698517,58,252.271095
183.758135,69,252.530491
195.595399,71,252.79374
134.657782,57,253.006443
165.53023,64,253.237081
96.733886,48,253.41153
191.375084,69,253.669525
147.994776,60,253.888942
202.778515,73,254.156806
147.443853,60,254.373734
132.31929,56,254.580532
138.365509,58,254.794536
209.871316,73,255.060097
82.060167,45,255.22835
151.913776,60,255.450559
98.397689,48,255.625323
123.400415,53,255.819471
97.954273,48,256.001133
131.187765,56,256.207438
86.70077,46,256.386762
155.631642,61,256.620506
193.356275,71,256.884576
112.308332,52,257.076995
180.711095,67,257.705079
147.483709,60,257.977472
171.948178,65,258.220455
100.549332,49,258.407254
170.481116,66,258.655701
348.354999,105,259.040938
140.938265,58,259.255203
74.843445,43,259.410856
141.647254,59,259.627489
156.126839,62,259.855636
99.181726,48,260.035579
219.315638,77,260.319855
127.69602,56,260.525021
341.945826,105,260.916998
141.71,59,261.134947
186.084618,68,261.381826
166.856894,64,261.622813
125.76506,55,261.82155
128.660492,56,262.030576
117.973374,53,262.224064
142.284183,59,262.437628
237.315256,80,262.73016
94.398665,47,262.901393
166.311454,64,263.137734
88.70127,46,263.306706
167.335229,64,263.542815
147.160093,60,263.764571
149.283837,59,263.986333
147.30506,60,264.203873
151.734342,61,264.428155
217.183584,76,264.711416
99.936056,49,264.894478
135.508756,57,265.107379
134.394331,56,265.724116
132.375907,57,265.992781
124.261998,55,266.203812
136.587875,58,266.421317
100.989073,48,266.607217
269.932339,88,266.929432
128.378503,55,267.137442
170.469397,65,267.375582
120.780668,54,267.574819
111.03249,51,267.764382
152.171798,61,267.992177
138.540188,58,268.206845
