#{"t_start": 1781113351.3864179, "env_id": "None"}
r,l,t
146.091103,59,88.794568
149.180988,60,89.005846
107.668216,51,89.187526
148.199029,59,89.398048
102.167072,49,89.568465
132.922931,56,89.771744
128.431565,55,89.966458
205.548485,74,90.587631
130.959186,55,90.844109
111.843391,51,91.035108
188.41223,68,91.282588
143.717458,58,91.488394
160.272533,62,91.716205
132.808618,56,91.914324
113.951638,52,92.101616
117.489633,52,92.282217
89.855652,46,92.441886
110.641958,51,92.615278
165.236172,63,92.84384
155.314368,62,93.063089
148.748756,61,93.27753
104.371073,50,93.453978
117.015876,53,93.645064
222.589103,76,93.920888
153.928932,62,94.143605
110.044906,51,94.323503
211.765759,75,94.580827
140.259307,58,94.795341
188.686515,69,95.035168
143.049211,58,95.236899
217.637174,77,95.509535
141.929305,58,95.716125
135.350869,57,95.91679
125.615344,54,96.106694
102.810458,50,96.286196
130.380773,57,96.489664
113.865089,52,96.670284
155.595866,62,96.891563
83.86278,45,97.048407
141.75388,59,97.261206
229.559858,79,97.539144
98.141748,48,97.709045
150.968413,60,98.275426
115.74952,52,98.523707
135.319905,56,98.732613
133.397739,59,98.947002
161.098449,62,99.17247
95.787756,47,99.341682
110.391011,52,99.525668
131.473673,56,99.724883
107.030926,50,99.927951
190.777118,68,100.162619
131.370902,56,100.358661
158.667561,61,100.576891
123.870926,55,100.784769
117.851325,53,100.975744
113.089149,52,101.15803
150.246135,59,101.364235
124.49459,55,101.555848
163.008953,63,101.784023
117.713799,53,101.974229
136.979931,58,102.178816
128.918623,56,102.375391
125.77457,54,102.564605
135.355483,57,102.768275
215.791728,75,103.033954
154.673503,61,103.24958
138.406727,57,103.449354
100.323555,48,103.617193
96.706962,47,103.787847
125.515444,55,103.982117
125.504871,54,104.17426
142.295515,59,104.38713
85.257902,47,104.549111
120.380639,53,104.740844
189.64561,70,105.00072
155.165927,62,105.221259
127.377113,55,105.417867
166.577911,63,105.649136
109.206309,50,106.308946
113.109376,52,106.494835
114.286534,52,106.685509
226.801723,77,106.966378
133.784545,58,107.175856
96.163402,48,107.349581
124.993454,55,107.544455
106.433447,50,107.715952
143.364241,58,107.923349
99.995265,50,108.100521
135.361936,56,108.298482
98.594,49,108.472013
128.887779,56,108.674366
184.599698,68,108.919953
214.080913,75,109.189932
135.535248,57,109.394097
125.700112,55,109.588518
97.415536,49,109.767869
96.59499,47,109.940007
100.891606,50,110.112672
137.335637,58,110.321729
180.275858,66,110.55598
171.5776,65,110.786181
124.900985,55,110.991147
174.868269,66,111.22419
200.620698,71,111.476414
103.427212,49,111.650962
71.877874,42,111.799422
134.01841,57,112.010103
118.786217,54,112.201198
129.386275,55,112.390543
105.784678,50,112.565878
100.458792,49,112.742501
87.234912,47,112.911734
117.02586,53,113.102593
132.924106,57,113.307434
104.785342,49,113.796511
130.315644,56,114.064785
141.494275,59,114.283356
156.865196,62,114.511297
137.133685,58,114.720268
203.927221,75,114.992183
88.635841,45,115.154801
154.437505,62,115.37409
85.899496,45,115.530194
115.017857,53,115.722906
98.628477,49,115.899209
180.059364,66,116.134206
134.708369,56,116.33653
176.931339,67,116.571341
127.525699,55,116.767128
125.211684,55,116.966004
110.159991,51,117.146477
109.06773,50,117.326102
190.921154,70,117.572531
108.900784,51,117.753213
297.550131,93,118.09194
170.92655,65,118.32284
156.483201,62,118.53972
157.402082,60,118.75675
161.853788,63,118.989074
146.56856,59,119.204155
237.038336,82,119.494598
125.761289,55,119.690339
203.537835,72,119.950939
109.716104,51,120.132215
189.626019,69,120.377147
88.964466,46,120.540665
152.945494,61,120.758562
120.065698,53,120.950235
140.445925,58,121.158972
101.366564,50,121.795814
125.330043,54,122.002408
98.961598,48,122.179204
143.092705,59,122.395395
162.35971,63,122.622168
171.560109,65,122.849121
77.507806,44,123.038277
202.457546,72,123.303531
126.461702,55,123.506582
145.926374,60,123.723588
134.858459,55,123.92271
124.483962,53,124.118276
105.998469,50,124.300056
97.888052,48,124.465692
117.346737,53,124.653398
106.129518,50,124.835147
145.620701,59,125.048879
154.457634,61,125.269856
139.777485,57,125.471646
150.765954,61,125.687012
121.270024,52,125.875278
125.199157,55,126.079874
67.690003,41,126.226582
180.102192,68,126.467295
146.158988,60,126.680035
94.110977,48,126.852722
133.149755,57,127.059164
130.459447,55,127.259264
141.138715,58,127.460846
130.459137,55,127.657908
144.944798,58,127.863375
203.203827,72,128.129658
112.345666,51,128.310345
164.701044,63,128.533892
120.802101,52,128.719797
170.689918,65,128.948507
154.003082,60,129.587109
145.126943,59,129.822265
129.941969,56,130.031788
180.78713,68,130.278921
193.214051,73,130.546429
135.639701,56,130.746957
109.352373,52,130.93102
110.152556,51,131.119396
94.241847,48,131.292021
122.093876,54,131.482011
118.534046,53,131.674271
163.609156,63,131.897566
128.260973,55,132.099236
134.151321,56,132.297107
166.62072,64,132.523059
147.985218,60,132.735789
75.616383,43,132.888448
119.444479,53,133.081888
194.112127,71,133.339092
129.904133,56,133.535854
143.434615,59,133.747059
165.035508,65,133.976493
181.807307,68,134.222222
108.950682,50,134.405771
152.583414,60,134.61895
158.599517,62,134.839416
145.87353,59,135.054127
142.765667,59,135.27771
71.807487,41,135.427874
134.266415,57,135.635179
79.376689,43,135.789361
129.589223,56,135.987166
154.300061,61,136.20939
130.75911,56,136.406318
96.774991,48,136.573274
92.836487,47,136.743366
155.950721,62,137.404604
198.817532,71,137.687105
149.443016,60,137.910312
158.777895,62,138.14121
131.104756,57,138.347122
108.632013,51,138.53563
143.427215,58,138.743692
174.75439,67,138.980814
133.091156,57,139.189699
132.947088,57,139.389009
124.553889,54,139.583658
87.31752,46,139.751311
91.191857,47,139.923226
196.817927,70,140.17581
102.335559,49,140.351454
122.902384,54,140.542807
102.489717,50,140.717749
155.986184,62,140.938434
128.015239,55,141.142506
190.990929,70,141.397987
176.017885,68,141.645611
123.400297,53,141.831186
212.683715,76,142.104405
150.0855,59,142.316302
131.494363,56,142.519418
204.367457,72,142.77571
139.410981,57,142.978733
129.25018,55,143.181527
255.459039,86,143.491386
87.618072,46,143.657623
218.941988,77,143.935695
121.398952,54,144.13288
150.321368,60,144.345025
127.315106,56,144.544044
114.711738,51,145.103418
94.319301,48,145.342924
173.649154,65,145.587296
106.51819,50,145.771101
94.977966,47,145.942314
167.366389,65,146.18047
114.819411,52,146.371106
143.545442,59,146.58728
138.917612,58,146.79776
141.415245,58,147.006646
149.38396,60,147.222712
143.437154,59,147.431243
99.064325,49,147.643139
90.586999,48,147.815072
150.61346,60,148.02924
144.036483,59,148.244028
164.355993,63,148.471958
106.048432,50,148.658826
109.158217,51,148.852996
201.547465,72,149.1126
98.449837,48,149.288687
132.595409,56,149.489269
147.197965,59,149.701514
164.493171,64,149.929501
129.0415,56,150.129677
82.133695,46,150.291307
126.773204,54,150.485353
203.043922,74,150.758548
134.584204,57,150.963454
154.587347,62,151.193065
147.214763,60,151.406781
117.085846,53,151.596816
88.526755,46,151.768854
174.240372,66,152.001781
195.524395,70,152.252883
116.148924,53,152.447869
134.23447,58,152.999113
138.5391,58,153.269629
144.074524,59,153.490427
102.300945,49,153.672996
150.3873,60,153.892077
124.306543,54,154.091753
119.927124,54,154.29114
105.822707,49,154.467665
112.254618,50,154.651204
103.714938,49,154.8309
104.27722,50,155.011616
110.241945,51,155.201009
108.940493,51,155.380581
128.977164,55,155.574982
99.088845,49,155.758184
168.561503,65,155.99407
149.807171,60,156.214137
237.958654,83,156.518985
121.774422,53,156.706788
123.607904,55,156.900948
139.056246,57,157.102772
419.748624,123,157.554086
182.001026,69,157.805512
150.00412,60,158.022105
92.531002,47,158.193277
114.962614,52,158.37835
164.021309,63,158.600852
94.433414,48,158.775602
169.16725,66,159.013204
158.62288,62,159.238402
213.490921,75,159.505491
94.595733,47,159.675133
210.442613,75,159.94805
145.454815,58,160.152252
219.579351,76,160.431964
116.003528,53,161.049218
113.77311,53,161.252598
117.106291,54,161.454608
171.342108,66,161.696958
147.826706,60,161.922295
136.38143,58,162.130797
172.294639,66,162.374751
275.794569,90,162.696422
158.851185,63,162.921718
133.386493,56,163.123416
110.268895,52,163.314098
359.492522,109,163.71447
109.053116,51,163.904257
179.651969,66,164.141583
151.471591,61,164.36127
104.464761,49,164.540725
93.700391,47,164.711142
291.158613,94,165.04697
125.901622,54,165.249619
92.087862,47,165.427544
131.660719,56,165.628893
120.446812,53,165.821551
235.251042,81,166.120312
155.078357,61,166.34503
86.453291,45,166.50741
130.799014,56,166.706847
113.075908,52,166.891252
118.922409,53,167.079231
157.980673,61,167.30244
170.335323,66,167.538821
167.420428,63,167.763839
125.024697,54,167.960233
117.884515,52,168.144043
145.263988,58,168.706499
184.087633,67,169.01908
82.720864,45,169.188395
105.7133,50,169.376184
172.929346,66,169.617295
115.421161,53,169.813618
222.275684,77,170.101264
117.649124,52,170.293339
92.055579,46,170.457217
90.398903,46,170.625118
132.773489,56,170.826501
121.04142,53,171.020699
123.682911,54,171.213075
120.488391,53,171.408232
161.221456,63,171.636009
83.310954,45,171.797555
123.561304,54,171.999334
145.841204,59,172.21317
104.787057,50,172.394911
140.570793,59,172.6079
105.773706,50,172.793327
103.705766,49,172.972254
138.857306,58,173.178393
92.986039,46,173.345122
103.571367,48,173.519446
117.360935,53,173.710242
258.478795,84,174.017004
142.427093,59,174.22965
126.832784,55,174.433234
137.766408,57,174.640523
155.115033,61,174.861415
186.96806,69,175.115839
113.231069,51,175.303945
146.170512,59,175.517441
114.258231,52,175.700108
97.659663,48,175.872027
177.476672,67,176.114779
152.190889,61,176.760314
145.505136,59,176.998216
176.719495,66,177.241473
99.063465,48,177.417771
133.806198,56,177.62417
163.628717,64,177.858519
91.616526,47,178.029165
99.904958,49,178.209749
114.422848,53,178.401834
145.968745,59,178.617429
99.149729,49,178.79767
150.679524,59,179.006042
92.84235,47,179.178193
124.142208,54,179.375236
160.946257,62,179.598839
145.80746,59,179.813933
115.210496,52,180.003467
95.757673,48,180.181314
118.507974,52,180.372574
141.920491,58,180.579011
113.540172,51,180.761321
153.053867,62,180.985404
214.559682,75,181.259609
136.468953,57,181.464206
111.525286,52,181.647235
93.480236,48,181.823481
151.195709,60,182.041677
110.961684,51,182.225142
189.024873,69,182.483687
98.338535,49,182.658576
107.761324,50,182.838557
184.595221,68,183.085159
102.320778,50,183.265279
161.509016,63,183.498104
97.749578,47,183.669304
104.210415,50,183.849412
152.181356,60,184.068783
195.879827,71,184.765243
104.347094,50,184.949958
503.751832,143,185.554748
76.059492,42,185.715828
100.615787,49,185.898727
137.478688,57,186.108935
133.899475,57,186.318568
123.5046,54,186.52388
142.323959,57,186.730726
112.70744,53,186.919778
129.351454,56,187.128599
151.845586,60,187.347678
211.515417,74,187.620363
202.168076,71,187.877008
154.318237,62,188.101524
156.556752,62,188.3248
189.053189,69,188.574379
161.554222,62,188.824036
135.671171,58,189.039414
171.346223,64,189.275145
337.884918,106,189.680649
105.631167,50,189.862338
145.185171,60,190.085054
124.245131,54,190.284481
87.019342,46,190.45649
161.097241,62,190.684279
128.029421,56,190.88598
115.621428,52,191.073363
153.357675,61,191.297705
150.532516,60,191.518089
218.756133,76,191.79567
142.072142,58,192.008824
82.236479,45,192.170936
106.903947,51,192.817418
145.947755,59,193.040792
156.05236,61,193.27043
294.365191,94,193.618186
152.136604,60,193.843296
163.561137,63,194.075418
129.306965,55,194.280271
105.004959,51,194.473067
253.745049,84,194.784069
180.9109,67,195.029422
143.217336,59,195.242743
118.243465,52,195.443031
125.242402,55,195.654176
104.451522,49,195.855618
165.241159,65,196.095039
205.065774,73,196.362592
118.677375,53,196.558178
135.341445,56,196.767108
137.482069,57,196.97598
172.225152,65,197.210889
187.653577,68,197.46003
113.820796,52,197.651729
111.968644,51,197.83479
103.423948,49,198.012338
101.418728,49,198.189093
148.968339,59,198.404548
122.546558,54,198.60123
163.88446,64,198.832285
170.469494,66,199.072698
131.904073,56,199.27048
168.766096,64,199.512309
102.545181,49,199.692155
149.751296,60,199.906826
171.583858,65,200.141462
140.529859,58,200.826044
198.662602,71,201.095869
105.282908,49,201.279862
129.325728,56,201.481374
106.71318,51,201.668423
112.842172,51,201.854083
418.311155,121,202.295827
167.996115,64,202.534083
162.530283,63,202.771118
133.117819,57,202.979287
153.187719,61,203.199543
191.702855,69,203.454547
124.874819,55,203.656574
95.762481,48,203.83139
145.326825,59,204.047818
138.884554,57,204.254347
94.736599,47,204.422586
135.80873,57,204.636994
159.991025,62,204.865577
103.995074,50,205.04557
102.171216,49,205.227518
129.905316,55,205.425368
106.27839,49,205.605885
106.426896,49,205.789312
136.353573,58,206.000025
174.648637,65,206.236139
129.929097,55,206.43763
227.567083,78,206.722722
119.188792,54,206.921817
202.36845,73,207.186815
170.550903,65,207.420785
122.716598,54,207.61956
169.423944,64,207.8524
177.637781,66,208.090702
236.361724,81,208.865123
129.484987,56,209.081976
90.213095,47,209.261479
121.65538,53,209.456217
159.17631,62,209.686784
176.294448,67,209.932986
135.07962,57,210.139129
171.626133,66,210.378062
147.983618,60,210.600112
166.450014,64,210.837308
136.4414,56,211.042738
117.913745,53,211.236563
156.615451,62,211.458304
149.294158,59,211.676071
155.080107,61,211.899095
124.579855,55,212.102217
136.418905,57,212.309843
153.597655,61,212.528915
172.152375,65,212.766523
153.316113,61,212.991471
156.12899,62,213.214159
106.019045,51,213.398039
128.373711,55,213.600042
152.496394,60,213.820626
175.030184,66,214.06124
140.271892,59,214.278798
136.234012,56,214.484491
131.456444,56,214.695405
201.941122,71,214.955729
133.758941,57,215.164197
160.762827,63,215.394774
187.916865,69,215.645699
136.736658,58,215.862971
105.555525,50,216.046167
167.555815,65,216.752445
239.317838,81,217.071449
133.483677,56,217.286446
102.984289,49,217.469849
106.754551,50,217.652211
125.500047,54,217.856194
148.379006,60,218.078075
133.198313,56,218.280593
156.196537,61,218.503525
140.866485,58,218.718869
120.393516,53,218.916699
169.638282,64,219.148223
97.912884,49,219.323859
133.642409,56,219.52652
101.810139,50,219.718111
173.492046,66,219.956491
158.806108,62,220.186363
128.082137,56,220.388015
101.995894,49,220.567377
119.914352,53,220.766347
111.861932,52,220.953297
322.04509,102,221.323312
104.025102,50,221.501744
130.553861,56,221.705841
144.260821,59,221.924929
90.997465,47,222.098007
92.146204,47,222.267397
115.56377,52,222.451276
127.906605,55,222.655145
158.534983,62,222.88684
220.215384,77,223.17119
121.599345,53,223.363351
87.053786,46,223.531088
100.560795,49,223.715137
98.372542,48,223.891706
169.829416,65,224.133968
108.416395,50,224.741733
173.199226,65,225.007235
125.900352,54,225.21032
120.016501,53,225.402979
137.693487,58,225.628629
138.437921,58,225.85105
117.901609,53,226.04893
144.174183,57,226.258571
118.843438,53,226.450196
104.871533,50,226.628211
148.712137,59,226.848788
195.83354,71,227.11059
83.47628,45,227.274497
177.471688,67,227.515688
98.826957,48,227.690184
146.106164,61,227.918542
188.627361,69,228.170347
100.131426,51,228.359813
161.085015,63,228.58638
107.891781,51,228.77702
192.816639,71,229.035645
131.401106,55,229.23395
182.855059,68,229.479059
145.685773,59,229.701728
110.117953,52,229.897753
226.29245,77,230.180676
126.466417,54,230.378048
113.343255,52,230.561894
198.135235,72,230.82775
127.83534,55,231.032902
98.524126,49,231.211486
124.174102,55,231.412119
121.587507,53,231.603188
199.32258,72,231.870018
125.448174,55,232.070105
122.854419,53,232.658723
116.656342,51,232.886874
335.614873,105,233.283721
159.798392,63,233.514638
105.935489,51,233.701653
125.374769,55,233.929742
183.79153,67,234.228622
128.611155,54,234.470508
135.35525,57,234.727342
96.978868,47,234.926681
300.375399,95,235.327052
128.995117,56,235.543878
131.676729,56,235.759823
256.593522,86,236.087869
129.783181,55,236.301324
117.88906,53,236.493611
153.014109,61,236.730578
77.139136,43,236.898061
166.324918,64,237.141303
112.832849,51,237.329166
127.473752,55,237.548351
145.744315,60,237.775652
182.18485,68,238.042903
307.714238,96,238.39377
255.641398,85,238.704798
118.077847,53,238.90549
142.373735,57,239.116171
337.559737,104,239.496543
133.476609,57,239.708941
168.97657,65,239.950467
125.659769,54,240.149946
177.954876,66,240.38977
104.925964,49,241.05339
120.040287,53,241.303985
156.443748,62,241.537649
134.958992,58,241.752085
111.344267,51,241.939971
106.368973,50,242.120411
144.65274,59,242.336518
148.782932,59,242.552821
137.680962,58,242.761119
120.936497,53,242.958995
199.68061,71,243.219728
101.299121,50,243.4024
138.019402,58,243.616234
127.112666,55,243.819634
93.42349,47,243.993722
101.239609,49,244.177096
189.93599,69,244.430516
158.233032,62,244.656493
184.997261,70,244.924025
112.52381,52,245.141645
118.954683,52,245.33335
109.374446,50,245.512168
187.905179,68,245.759686
126.082598,56,245.969699
78.574535,44,246.130904
142.023108,59,246.354797
132.012909,58,246.570301
116.323498,53,246.762191
202.95842,73,247.029188
176.975809,67,247.271264
129.236558,56,247.472756
133.890192,56,247.677332
79.844295,44,247.838267
267.163753,89,248.167842
147.189905,59,248.386714
104.830514,49,248.568586
128.884843,55,249.222403
153.271853,60,249.455753
129.783065,56,249.666289
155.169551,61,249.9003
141.830626,59,250.118744
122.369229,54,250.32053
146.493661,61,250.546888
166.323048,65,250.784542
163.324254,65,251.025076
117.785773,51,251.217237
110.814482,52,251.412596
234.893411,79,251.707897
112.779574,52,251.900872
129.108112,55,252.10327
86.568626,45,252.275566
173.547256,65,252.513821
132.5534,56,252.714691
94.43396,48,252.89507
155.276643,63,253.12614
96.923063,47,253.296454
88.603747,46,253.465476
113.940884,52,253.656693
130.480925,55,253.852922
151.287856,61,254.080436
112.204782,52,254.272039
146.704377,59,254.486804
128.345767,56,254.698086
154.983496,62,254.924899
125.971261,55,255.124875
141.097598,58,255.342346
129.050264,56,255.547854
317.588199,100,255.934572
116.313525,52,256.128065
125.750169,54,256.328712
263.302839,87,256.648851
291.60932,92,257.423422
137.925961,59,257.64409
474.684698,135,258.153186
122.147905,55,258.354794
311.909187,98,258.715474
157.034309,61,258.936316
114.133291,53,259.130383
174.807693,66,259.376396
145.42154,58,259.589643
164.444698,63,259.824052
194.013864,70,260.083107
222.400715,76,260.365974
164.201083,63,260.59694
110.486412,51,260.784398
114.62801,52,260.979316
212.971447,75,261.252276
100.863067,50,261.439284
130.398574,55,261.639791
110.663412,51,261.822251
107.852921,50,262.008495
138.707826,57,262.217093
160.87127,62,262.444263
137.207824,57,262.651342
135.065262,58,262.866692
123.14955,55,263.069997
117.568595,52,263.258066
189.328524,69,263.518247
119.700344,54,263.715145
239.976085,81,264.013628
369.623237,112,264.434205
133.394738,57,264.644317
114.209487,52,265.293298
116.750824,52,265.50271
132.092397,55,265.709573
100.114849,48,265.891863
164.378988,64,266.133179
165.982259,64,266.366979
