#{"t_start": 1781113351.0648024, "env_id": "None"}
r,l,t
220.057774,76,29.225904
118.819062,54,29.436079
144.780217,58,29.666698
167.888645,65,29.914056
163.278806,62,30.154418
168.173664,64,30.397819
168.015168,64,30.649125
107.307603,51,30.843426
71.435245,43,31.008288
93.271872,47,31.188278
126.755761,55,31.401064
103.037525,49,31.60043
108.863957,50,31.793551
140.375407,58,32.018308
115.155926,53,32.224132
209.260735,73,32.515493
145.399506,58,32.73952
131.982016,55,32.958251
105.452603,50,33.156235
169.091852,65,33.407374
80.583129,45,33.594672
103.869337,50,33.799716
160.641992,62,34.03744
108.529404,50,34.604559
141.884516,59,34.839046
119.927865,52,35.035325
154.116348,62,35.270011
141.861415,58,35.495807
153.429269,60,35.723543
101.722871,49,35.904756
112.224055,51,36.099442
146.79279,60,36.324436
217.765323,76,36.616849
105.801099,50,36.806134
135.560094,58,37.025665
144.642502,59,37.25399
150.747743,61,37.489763
154.604836,62,37.735537
208.848256,74,38.01326
115.827023,53,38.213337
129.196466,55,38.431222
240.201964,81,38.751444
121.607312,54,38.960602
156.427373,61,39.206761
133.491063,55,39.425017
126.134047,56,39.646746
128.906661,56,39.864672
101.645669,48,40.049017
171.146908,66,40.306622
250.737437,83,40.621693
126.441107,55,40.834068
99.271703,48,41.017504
231.222171,79,41.326106
94.39284,48,41.514446
145.205099,59,41.744259
127.443146,54,41.953231
121.508437,52,42.150608
114.776156,52,42.685134
105.63632,50,42.92254
111.407657,52,43.124637
110.434546,51,43.321033
148.212473,59,43.550016
173.685313,65,43.805839
86.282382,46,43.984202
165.692045,64,44.224731
93.641068,48,44.406832
204.930709,74,44.694912
103.735833,50,44.892963
327.606297,103,45.29152
138.939035,57,45.519556
117.696932,54,45.732653
141.706986,60,45.974861
137.207254,56,46.195209
118.418633,53,46.391164
75.969477,44,46.563155
98.01301,49,46.757242
153.308066,61,46.999815
118.801916,54,47.213106
108.554248,49,47.407088
45.154593,37,47.549715
110.224908,52,47.759967
79.198133,43,47.929514
129.518584,55,48.148121
115.773514,52,48.356586
118.854502,54,48.567519
124.706415,54,48.785236
182.101476,68,49.047788
150.264128,59,49.279397
150.565412,60,49.5091
112.039807,51,49.719025
108.697536,51,49.921705
103.990844,51,50.12224
158.800712,61,50.358469
126.19499,56,50.57351
131.052274,56,51.161977
115.05775,53,51.394212
101.803998,48,51.578619
190.364488,70,51.849316
112.84488,52,52.119241
123.641688,54,52.330335
105.842622,51,52.52633
183.616302,68,52.800849
105.052751,49,52.996288
130.928681,57,53.214371
117.40116,52,53.413327
129.520875,55,53.617786
153.363495,60,53.850923
120.279679,52,54.046454
137.608152,56,54.264611
114.015114,52,54.461151
87.61419,46,54.63912
131.519345,56,54.859123
137.64148,58,55.085542
152.699241,62,55.320369
125.38375,55,55.532367
138.741694,57,55.757518
127.092191,54,55.961828
185.405735,68,56.218111
122.96841,54,56.421087
166.777477,64,56.667131
140.378159,59,56.902107
135.739408,56,57.123544
109.427943,52,57.323601
152.55911,60,57.558591
126.002332,54,57.773118
237.287635,82,58.096989
144.66529,58,58.318201
219.585946,75,58.609508
89.62777,45,58.787115
126.867192,54,58.99756
163.953712,63,59.62481
178.053716,66,59.901481
142.716193,59,60.123754
228.85417,77,60.408281
194.819362,71,60.671116
174.92571,66,60.923822
100.765253,49,61.10803
130.028205,54,61.306591
171.917405,66,61.557091
164.56857,64,61.805175
93.662953,47,61.987318
106.397877,51,62.180609
141.5364,58,62.404318
153.285974,63,62.641397
134.476998,56,62.858987
143.960104,60,63.08488
171.684756,65,63.336833
126.903108,55,63.555513
116.374558,53,63.760408
158.89687,64,64.010208
171.164358,65,64.26325
107.283443,51,64.462324
131.094862,56,64.682841
199.661152,71,64.962426
146.365543,59,65.192682
118.897124,53,65.395918
133.885766,57,65.615644
133.161615,56,65.835291
95.151966,47,66.011663
237.561563,81,66.329269
117.798204,53,66.534083
121.402197,55,66.735844
141.409789,59,66.94634
137.408413,57,67.134368
209.854355,75,67.733755
146.374232,59,68.001921
133.905293,55,68.210865
166.413941,64,68.447702
116.469194,54,68.637646
117.437811,53,68.826092
111.528788,51,69.011918
126.752171,55,69.204313
156.388924,62,69.424748
90.726794,46,69.59058
126.458255,55,69.787457
125.289771,54,69.981317
100.406963,48,70.147488
199.414842,71,70.410285
114.222807,52,70.602378
111.987131,51,70.787404
86.471194,45,70.951343
108.990624,50,71.131973
128.884228,58,71.333938
211.650605,73,71.591993
99.672635,48,71.763101
157.395315,62,71.986571
143.045099,58,72.197064
250.166988,83,72.492253
107.177326,51,72.672159
145.643619,61,72.889915
161.718977,63,73.107839
101.180464,49,73.284989
135.119916,57,73.487581
174.34705,66,73.721968
149.170436,59,73.931982
112.051648,51,74.11651
117.924228,53,74.305094
107.932614,50,74.483062
116.32015,52,74.668373
114.386005,53,74.853856
134.355503,56,75.054961
98.580651,48,75.659625
122.337844,54,75.868053
141.954616,58,76.079882
115.908108,51,76.26697
153.422058,61,76.482112
120.713802,54,76.672573
100.346624,48,76.840885
161.36665,62,77.060344
100.839815,49,77.240871
149.908763,60,77.484006
106.465287,50,77.66416
150.058434,59,77.877775
161.983426,63,78.106544
139.506324,57,78.30826
178.049619,67,78.54502
86.006906,44,78.69775
128.136381,55,78.89719
143.280944,58,79.102178
140.333509,59,79.31246
115.704638,53,79.505854
155.503485,64,79.734136
142.772057,59,79.946096
114.584723,52,80.134294
131.759344,57,80.335548
111.002833,50,80.509047
100.778482,49,80.679624
108.793313,51,80.859113
125.047896,54,81.047408
133.25247,56,81.246721
99.263137,48,81.426069
139.26802,58,81.631907
137.429021,57,81.83534
140.829708,59,82.045049
194.275994,71,82.295102
108.206437,50,82.465256
97.305167,47,82.630077
125.275201,55,82.822593
112.799467,51,83.412158
105.350391,50,83.59804
96.533721,48,83.769732
102.724954,51,83.963617
163.95081,63,84.189896
119.983917,54,84.384443
165.589818,63,84.604173
129.659378,55,84.797606
114.858426,51,84.974571
168.70158,64,85.19667
102.475044,49,85.369678
136.841227,58,85.576683
134.830517,58,85.780976
97.10187,49,85.958356
143.024252,58,86.165525
132.651925,56,86.357172
164.69906,64,86.578685
119.95281,53,86.761904
109.376246,50,86.937896
126.243793,55,87.137788
140.13656,58,87.343348
123.557852,54,87.535881
102.776437,50,87.708951
140.217612,57,87.911937
135.27807,56,88.113158
138.441268,59,88.321544
132.052676,56,88.519148
137.638151,57,88.720316
152.506234,60,88.929929
109.284563,52,89.130004
225.913738,79,89.409484
133.785166,56,89.6102
118.903655,53,89.794682
186.327184,69,90.046766
138.180347,57,90.247115
139.203109,58,90.449485
104.641387,50,91.031775
104.287285,49,91.229324
154.602426,61,91.451637
128.845714,55,91.651031
115.683889,53,91.838454
102.827111,49,92.020053
120.024506,53,92.207958
155.95921,61,92.426519
136.922467,57,92.624563
133.448538,56,92.817197
174.837619,66,93.051539
131.63873,56,93.251193
129.399027,55,93.44711
154.922951,62,93.663857
127.274437,55,93.858005
191.475771,70,94.113068
125.334685,55,94.313887
108.269801,51,94.495004
131.519774,56,94.687788
145.420364,58,94.888274
101.687297,48,95.069858
88.101696,45,95.225013
172.272537,65,95.45159
123.777892,54,95.641699
133.11015,56,95.837337
181.02533,67,96.073632
78.711048,45,96.234461
123.099088,53,96.421272
184.262687,68,96.664298
107.189551,49,96.838342
136.960615,57,97.041216
168.998949,64,97.265167
167.815463,65,97.497776
186.58427,68,97.735729
137.6176,58,97.939668
112.464192,54,98.138632
253.197812,83,98.844223
115.799753,53,99.043241
75.900942,44,99.204962
142.534132,58,99.417776
147.153105,60,99.632413
106.187855,50,99.808297
143.172052,59,100.017534
95.791711,47,100.210755
125.945025,55,100.40398
124.366575,54,100.588722
96.090938,47,100.756984
122.663257,53,100.947719
85.743928,45,101.116888
163.395513,63,101.34063
190.375341,68,101.580339
151.084491,60,101.789879
127.318041,55,101.9837
165.654504,63,102.213962
115.638235,53,102.401422
122.739617,54,102.592887
141.414704,58,102.796269
87.256522,46,102.957329
126.9866,55,103.154375
140.189284,59,103.363266
196.374152,71,103.614522
136.716717,58,103.817973
165.838562,64,104.041834
163.121791,63,104.268859
128.205784,55,104.463974
167.887672,65,104.698126
182.949192,67,104.931951
144.645771,59,105.143371
360.030978,109,105.543628
111.86766,53,105.731354
132.405171,56,105.936533
97.533899,48,106.589654
150.315072,60,106.805249
128.649477,55,107.006871
177.86588,66,107.250385
194.109285,70,107.502399
121.357504,54,107.695078
225.355234,78,107.967472
333.292154,105,108.340306
182.477184,67,108.573928
174.087926,66,108.811593
170.779675,66,109.048653
135.363165,58,109.261608
312.313285,97,109.610518
166.067028,63,109.831376
118.532978,53,110.026946
123.329223,54,110.221797
135.955421,57,110.421044
91.393699,46,110.586846
112.899414,52,110.775027
97.501834,50,110.948526
103.787065,50,111.126558
129.019637,56,111.336043
119.572464,53,111.517213
159.906699,61,111.736167
89.541597,46,111.902018
229.762553,79,112.185611
110.688762,51,112.36895
133.808385,57,112.571608
130.87319,56,112.766417
88.105799,46,112.924119
139.947442,58,113.133128
120.998535,54,113.331272
121.169598,54,113.522907
106.689948,50,113.703112
134.243307,56,114.273312
115.71284,52,114.476364
146.969399,59,114.693083
164.095028,63,114.922926
130.000408,55,115.120468
119.510465,54,115.317271
140.553817,58,115.525129
124.007007,54,115.716077
149.577404,60,115.927129
166.763708,64,116.160768
98.859018,48,116.334326
147.589959,60,116.545076
172.647064,65,116.776979
150.789524,61,116.992499
169.470223,64,117.225302
136.735396,58,117.431882
120.943559,54,117.621027
112.591414,52,117.804721
117.557143,53,117.993538
128.06926,54,118.19062
135.014947,56,118.391686
184.559131,68,118.633751
108.381101,50,118.807334
128.43644,55,119.003791
119.837489,54,119.202009
136.46752,58,119.417888
108.640564,51,119.599371
77.663307,45,119.758163
114.204325,52,119.944669
137.797013,57,120.147895
347.707194,106,120.529979
131.315923,56,120.727051
113.721426,52,120.913619
117.535236,52,121.097572
155.928799,61,121.315495
87.16981,46,121.483727
246.57138,82,122.24501
129.991674,56,122.453868
208.490416,74,122.724351
132.804266,57,122.929871
133.861996,58,123.134243
110.877794,51,123.342513
115.379178,52,123.538665
135.695054,57,123.747497
168.720337,64,123.982145
71.538604,41,124.12896
90.396901,48,124.304766
173.009656,65,124.542646
109.504722,51,124.721004
157.963932,63,124.942687
141.345605,58,125.152652
121.348186,53,125.346342
159.798563,63,125.57154
190.30772,71,125.827551
83.734434,45,125.984063
89.263039,46,126.148957
287.332809,91,126.483236
139.493738,58,126.69095
108.845758,51,126.871861
172.322578,66,127.10546
180.59842,67,127.348854
154.161541,61,127.57034
145.495159,59,127.775211
153.687999,60,127.989958
111.768326,51,128.171137
129.959775,55,128.375812
128.893512,56,128.576099
132.715495,56,128.773743
159.886214,62,128.997126
90.616133,46,129.156675
97.986055,49,129.337046
183.784538,68,130.014877
160.240547,62,130.245845
156.383696,61,130.474574
106.504945,49,130.651413
141.12744,58,130.864226
116.615544,51,131.046762
83.818052,45,131.207869
127.678507,54,131.405908
145.296067,58,131.613135
98.410185,48,131.783331
113.338422,52,131.970815
158.549065,63,132.195264
219.517778,76,132.470002
195.565776,70,132.717723
133.857774,56,132.917364
157.741296,63,133.141121
118.767861,52,133.3261
96.880145,48,133.50346
106.029428,50,133.682979
126.112563,55,133.874195
116.867306,52,134.06143
141.408872,58,134.267308
103.016773,50,134.448109
140.044016,58,134.658822
139.903255,57,134.862635
128.598014,55,135.059827
161.542756,62,135.277032
113.396878,52,135.477235
161.446213,63,135.710222
197.191759,71,135.967531
101.169617,50,136.14652
138.368892,58,136.353483
112.836496,52,136.541444
137.756448,57,136.743199
108.933904,51,136.918017
113.368239,51,137.1035
107.875397,51,137.726006
101.478815,49,137.928367
143.977972,58,138.143075
177.163444,67,138.392433
131.686446,55,138.59329
198.151094,73,138.860602
131.378348,57,139.064952
132.223868,56,139.264132
195.456128,72,139.524591
142.184403,58,139.727112
110.843265,51,139.912522
98.538392,49,140.092466
93.511168,48,140.265326
118.17109,53,140.45986
259.504338,85,140.761039
143.629235,59,140.970495
129.722077,55,141.163657
123.583106,53,141.353322
134.858548,58,141.568959
197.563113,72,141.834807
89.174783,46,141.99814
300.542828,95,142.332154
151.999277,60,142.550725
130.592192,57,142.754939
93.976867,47,142.925497
94.70038,47,143.09372
156.138051,61,143.310495
126.233476,54,143.510275
178.095943,68,143.751812
155.482617,62,143.978746
139.414862,58,144.18923
142.536053,59,144.401491
97.843676,49,144.577294
115.983548,54,144.767346
101.50609,48,144.940294
96.527829,47,145.520242
234.82712,79,145.846261
155.964105,62,146.075107
113.36062,52,146.263689
118.90428,53,146.456621
132.574421,57,146.666438
122.468473,53,146.861178
170.827365,65,147.098135
200.956013,72,147.357263
105.329126,49,147.5338
127.60445,54,147.725023
103.880005,51,147.943305
191.272292,69,148.188204
161.336219,63,148.415576
145.200384,58,148.626348
90.965475,46,148.793321
106.996924,50,148.979923
203.677095,74,149.25616
193.502054,69,149.506441
100.631617,48,149.68357
181.849238,66,149.919412
224.264314,77,150.192796
139.099954,58,150.397264
182.996227,67,150.638227
98.168551,48,150.810068
168.718618,64,151.048174
129.97978,55,151.246826
128.678262,55,151.449795
198.995875,73,151.710999
166.625908,64,151.938875
118.7663,53,152.134918
95.74894,47,152.30206
111.757167,52,152.486729
164.049495,64,152.719281
95.514837,48,152.894845
104.517601,51,153.47468
99.465411,49,153.665242
126.563338,55,153.866743
116.406876,52,154.058845
274.620033,89,154.385942
118.859897,52,154.577701
137.695244,58,154.788761
150.774758,61,155.014763
122.173804,53,155.206142
166.873748,65,155.444745
103.032927,50,155.62428
143.592206,58,155.83192
120.866007,53,156.02471
235.503313,80,156.315236
83.801279,45,156.483347
128.725919,55,156.686823
77.355648,43,156.840409
149.725824,59,157.049489
152.966964,60,157.26254
151.782898,60,157.478687
92.281393,47,157.648551
150.086157,61,157.870538
156.284524,61,158.092209
126.051082,54,158.285429
127.397594,54,158.484653
118.340419,54,158.679312
168.418354,65,158.908921
155.31267,62,159.132705
141.553342,58,159.34185
91.436098,46,159.509572
127.488415,55,159.70789
195.016339,71,159.960737
171.919949,64,160.192951
100.426242,50,160.37248
84.641291,45,160.537093
121.699524,53,160.729094
125.656118,55,161.348401
122.40181,54,161.559819
163.975411,63,161.793531
142.147662,58,162.006324
143.025891,59,162.225385
364.464487,112,162.637715
138.246457,57,162.843472
104.602636,50,163.021441
119.624141,53,163.209308
166.281803,63,163.437828
148.176875,60,163.662744
116.825239,52,163.84989
142.722083,58,164.060098
155.778673,61,164.284254
148.93454,60,164.499534
126.708673,54,164.696765
154.953183,61,164.917263
116.631768,53,165.111093
143.730583,59,165.323369
119.578492,54,165.518683
209.402015,74,165.799135
110.883155,51,165.982444
130.423063,54,166.181674
186.690083,69,166.433673
110.937387,51,166.625289
117.05787,53,166.813182
114.437802,52,166.998483
100.121719,48,167.169145
289.20751,93,167.501697
143.498086,58,167.714107
226.611976,77,167.988889
112.500265,52,168.17592
118.857426,54,168.371812
123.901125,53,168.557605
344.123101,105,169.362609
177.885897,67,169.615747
116.883588,52,169.805194
151.31045,61,170.032619
163.548927,64,170.268679
142.24843,58,170.481476
170.742921,65,170.722153
137.3255,57,170.927083
163.540534,63,171.157378
137.274156,57,171.363914
122.824732,54,171.554349
262.497753,85,171.867135
188.340724,70,172.118795
164.02009,65,172.361813
156.86987,62,172.584684
149.108068,60,172.804841
149.427256,61,173.025845
118.955752,54,173.225754
147.727101,60,173.442544
117.119695,53,173.628518
108.804089,51,173.813761
201.408626,71,174.071871
112.07757,51,174.256575
73.938557,43,174.414037
180.567428,67,174.661223
90.570767,47,174.830998
182.050904,68,175.078128
189.993642,69,175.329797
239.081306,80,175.624473
136.156774,58,175.835193
190.199325,70,176.082562
130.894353,56,176.286732
151.738784,60,176.501822
191.402986,71,177.200589
119.549979,53,177.40171
113.636983,52,177.592549
133.049765,58,177.80745
133.300805,55,178.011272
100.115739,50,178.193784
94.248424,47,178.362088
101.044453,50,178.545245
147.670536,59,178.762388
136.673807,57,178.970426
123.958522,54,179.16554
133.420137,56,179.364622
143.896573,58,179.573621
107.529154,51,179.763427
177.000847,67,180.005387
112.526096,52,180.193792
137.466839,58,180.408127
135.746174,57,180.614722
114.24855,52,180.804751
125.725565,55,181.000611
179.270203,67,181.241347
172.377518,65,181.479729
102.477285,49,181.653101
110.705994,52,181.843191
143.087041,58,182.049457
111.942089,52,182.238568
121.226034,53,182.43152
99.35204,49,182.608536
166.403848,64,182.846356
146.16379,59,183.059088
117.314831,52,183.252363
113.848235,53,183.441885
115.375225,52,183.624029
115.565177,52,183.820298
97.534557,49,183.999943
208.973967,73,184.262778
111.252299,52,184.821285
165.196262,64,185.124888
106.766169,50,185.310551
142.747188,58,185.54511
143.327917,59,185.813586
132.388188,56,186.029922
261.911959,85,186.346241
183.227584,66,186.586228
101.033398,49,186.771048
190.893467,70,187.028767
262.797336,87,187.343966
127.509687,55,187.551214
160.181938,63,187.781528
86.781125,46,187.948879
140.500202,59,188.163217
137.74191,57,188.369349
128.411835,55,188.568715
181.625276,70,188.819249
138.817096,58,189.049913
157.025119,62,189.281515
106.448895,52,189.473295
143.907795,59,189.692454
199.021619,71,189.962887
113.599153,51,190.156039
171.951302,65,190.394813
178.322295,67,190.641573
133.998743,57,190.852374
168.62599,64,191.087356
144.974621,59,191.300526
91.907515,47,191.472209
226.617117,77,191.757508
154.411892,61,191.979292
136.87614,58,192.189476
119.954374,53,192.384933
180.568728,67,193.077631
101.652844,50,193.275862
182.083262,68,193.532168
129.816419,56,193.738982
121.056199,53,193.936277
86.681585,46,194.107285
172.061929,66,194.353483
163.486862,63,194.585521
149.32337,60,194.812409
128.357344,55,195.020535
305.45855,97,195.372776
183.01047,68,195.617762
148.825195,59,195.850145
145.303648,59,196.068094
156.094499,62,196.320548
230.009667,79,196.610618
212.403375,74,196.883248
120.507207,54,197.084789
101.347,49,197.259558
267.851958,87,197.577674
141.391091,59,197.796006
134.833572,57,198.004945
114.342212,52,198.194555
99.360366,49,198.368672
148.692857,62,198.591447
144.552035,59,198.809702
101.701453,48,198.984169
176.415698,66,199.221369
117.554531,53,199.416728
109.04431,51,199.596941
140.23973,57,199.806511
79.892026,45,199.974813
114.079818,52,200.165713
123.520441,55,200.362273
149.893792,60,201.008055
94.523009,47,201.226908
123.243515,55,201.435128
178.451615,66,201.677753
135.436816,56,201.884563
123.231415,54,202.081772
173.608746,65,202.315293
86.962286,46,202.487071
158.028176,62,202.711544
167.536753,64,202.953937
150.772668,60,203.177425
284.866985,91,203.50709
131.221466,56,203.711459
284.441068,91,204.048161
114.804603,51,204.236238
128.275299,55,204.436667
103.485667,50,204.615144
126.65957,54,204.814453
178.953753,67,205.064087
155.560656,61,205.284175
136.091583,57,205.492283
350.876151,106,205.880544
182.31145,68,206.131953
98.012409,48,206.306901
221.732695,77,206.58704
156.953183,62,206.812178
158.450949,64,207.048966
122.586849,54,207.24692
139.29038,57,207.453658
146.035658,60,207.668881
116.914302,52,207.858325
153.914608,61,208.081619
145.823182,60,208.299033
137.32145,58,208.915462
246.824412,83,209.298481
118.823411,53,209.501743
154.823723,61,209.730476
110.633479,51,209.918395
148.161924,59,210.137832
142.133254,59,210.351917
155.568017,62,210.577978
107.795374,50,210.759059
129.862719,55,210.966083
111.378698,51,211.151798
157.096987,62,211.381002
243.92307,80,211.667691
119.313879,53,211.858834
101.588507,50,212.048949
163.918636,65,212.285007
248.139922,83,212.587257
88.272834,46,212.753576
162.073078,64,212.985765
99.80399,49,213.164933
162.220598,63,213.395388
147.562512,61,213.614736
175.120508,65,213.849667
176.149801,66,214.095151
138.241914,59,214.312467
292.120098,93,214.652762
97.407393,49,214.830133
134.522958,57,215.045995
103.955237,50,215.231349
88.191413,46,215.397581
116.184897,53,215.593668
136.172811,56,215.794469
108.413169,51,215.98202
121.235478,54,216.184116
112.7766,51,216.373191
102.563537,50,216.991121
145.507023,59,217.259946
149.347501,60,217.48725
138.371949,58,217.704785
105.510561,50,217.891092
123.175644,54,218.093651
214.811454,74,218.368379
119.993562,54,218.563017
161.622845,62,218.78942
136.048861,57,218.99626
112.013135,50,219.18244
97.710105,49,219.3658
124.775283,55,219.564541
151.112151,60,219.778891
128.593494,56,219.983281
300.397244,95,220.338418
123.156817,55,220.542188
139.150326,59,220.753323
151.361425,61,220.973162
127.647132,55,221.180486
193.459763,68,221.428786
136.144435,57,221.634456
153.52192,61,221.85267
130.3748,55,222.056185
214.119837,75,222.33179
173.103222,64,222.563313
203.268346,72,222.823982
89.852153,46,222.990841
134.217483,56,223.201115
144.580786,59,223.419671
124.998524,55,223.621602
144.922402,59,223.835063
155.416172,62,224.066914
236.564718,80,224.363669
160.846464,63,224.995086
111.120878,51,225.228242
108.801579,49,225.415289
115.154366,51,225.603424
191.578779,69,225.869393
120.794863,54,226.074168
166.949122,64,226.316395
224.276013,76,226.594024
123.190461,54,226.789004
150.860626,60,227.007141
296.818759,94,227.355435
123.239347,54,227.552569
126.043127,55,227.752609
156.241576,61,227.972903
147.521285,59,228.193515
118.448399,52,228.381511
198.157493,71,228.645293
134.503348,56,228.84812
155.963733,61,229.072823
116.090978,52,229.262047
155.633033,61,229.483899
123.824684,54,229.678312
346.027991,104,230.067055
109.299076,51,230.258429
141.075283,59,230.472199
127.639193,56,230.674909
178.395049,67,230.916853
113.099182,52,231.105639
171.660268,66,231.354407
148.468102,61,231.576614
157.565079,63,231.805017
127.653254,54,231.998237
149.78516,59,232.221951
132.060966,56,232.424211
163.256261,65,233.089519
117.348729,54,233.303303
112.942429,52,233.498933
147.825195,60,233.72059
207.90902,73,233.983363
131.870515,57,234.215377
201.719111,71,234.530527
131.036209,57,234.787421
106.649885,50,235.013419
154.82561,61,235.27472
144.900519,60,235.535967
168.272728,64,235.784599
212.261151,74,236.068071
152.678829,60,236.298917
145.24987,59,236.520658
180.16636,67,236.776997
169.918489,66,237.027372
131.303809,55,237.242814
163.634245,64,237.488476
137.469537,58,237.704134
118.63658,54,237.917471
159.157544,63,238.158468
115.451851,52,238.360093
106.983768,50,238.544733
236.08516,80,238.833199
169.042141,65,239.072805
150.281493,60,239.298704
124.38055,54,239.496921
171.147578,65,239.737595
124.50286,55,239.937789
163.933545,65,240.184815
147.614543,60,240.406316
159.517924,62,240.63304
110.880979,51,240.819169
130.75868,56,241.558372
293.453027,94,241.911651
117.491991,53,242.10938
87.1273,45,242.275836
141.137536,59,242.49191
154.7035,62,242.718557
101.759347,50,242.898764
123.772391,54,243.092857
133.423334,56,243.302335
111.145067,50,243.488513
112.678558,53,243.681112
87.944167,45,243.847399
125.214149,56,244.049824
237.758053,81,244.352347
118.81573,53,244.551939
177.42508,66,244.791853
130.118211,57,245.001228
202.59638,72,245.274758
138.963893,58,245.515592
203.809874,72,245.778416
189.982349,69,246.025671
169.467225,64,246.264835
114.441687,53,246.459159
94.792023,49,246.646057
125.012624,55,246.851259
112.284811,52,247.039044
145.155254,59,247.255226
135.810683,57,247.463749
123.342599,55,247.66202
86.238284,44,247.818495
116.155431,52,248.009468
129.199584,55,248.215476
107.274181,50,248.397985
96.118554,47,248.572973
169.74774,65,248.811447
170.748017,65,249.491277
165.582904,64,249.751698
167.323944,64,249.992139
204.926045,73,250.270273
106.535539,51,250.457922
141.054627,58,250.673345
110.054117,51,250.864173
154.515568,61,251.088155
137.180597,57,251.299965
125.559615,55,251.503678
130.911751,56,251.715239
138.167181,58,251.928615
201.668159,72,252.195443
107.646401,50,252.38496
157.927742,62,252.618194
137.284993,58,252.831356
163.396671,63,253.057588
144.961623,60,253.281652
145.152037,59,253.496874
152.955922,61,253.721096
180.808764,67,253.967255
141.741419,58,254.174618
202.885358,73,254.447024
134.973134,57,254.656022
139.837778,58,254.869143
227.074194,79,255.161365
225.797777,77,255.442657
140.220026,58,255.660433
164.535248,64,255.894363
80.952226,44,256.070661
163.543507,63,256.309079
149.887417,60,256.531874
199.313631,70,256.78977
104.192868,50,256.973886
192.643945,69,257.659742
122.016555,54,257.864408
127.15401,56,258.077741
123.290623,54,258.281403
127.906674,55,258.48531
152.557986,60,258.70651
135.062615,57,258.916794
154.057343,61,259.137526
127.14539,55,259.340286
177.044693,68,259.589629
102.087836,49,259.772705
124.782545,54,259.967185
123.401896,54,260.17104
183.157037,68,260.424861
150.68076,60,260.645309
131.410503,56,260.852471
91.787099,46,261.020957
151.610805,60,261.242144
99.507064,50,261.429348
278.585519,91,261.764451
250.572244,83,262.065868
124.589219,54,262.260958
151.419625,62,262.491889
136.220216,57,262.69833
182.360639,67,262.943626
124.884971,54,263.144233
157.821316,61,263.369302
141.967367,59,263.58326
130.13318,55,263.791169
183.518225,67,264.036495
118.325342,53,264.227938
95.276321,47,264.408998
162.566122,63,264.642695
171.457318,65,264.888025
181.287299,66,265.582901
99.848599,49,265.782895
94.94819,49,265.965876
129.681355,54,266.169506
235.817206,79,266.468814
